Date,Score,Reviews
"Dec 18, 2023",POSITIVE,De mi parte la película esta muy buena ya que se centra en lo que en verdad es godzilla y ademas los protagonistas humanos si tienen su espacio para cada dialogo de su historia....
"Dec 18, 2023",NEUTRAL,Being better than other blockbuster cgi messes doesn't make it an actually good movie.
"Dec 18, 2023",POSITIVE,Great onscreen story telling.  And then the way how Godzilla makes his first appearance... fantastic!
"Dec 18, 2023",POSITIVE,"Genuinely the best Godzilla movie in years; The perfect homage to ‘the Big One'; The one Japanese Giant that shook the world by storm so many years ago; With shot-for-shot recreations of it's monochromatic godfather, and the most emotionally compelling Post- WWII Japanese plot if ever experienced; This  is one for the history books. 10/10"
"Dec 18, 2023",POSITIVE,no words can possibly describe how great this movie is. from the acting to the design of godzilla.
"Dec 18, 2023",POSITIVE,Amazing. Even out 8 yr old daughter was able to read the subtitles and enjoy it. Expect this to win best foreign film Oscar. Loved how they respected the style of the original and the heart of the story.
"Dec 18, 2023",POSITIVE,"If you took Godzilla out of this movie, it would still be great. That's how good the story itself is. The shots look fantastic. I'll definitely be checking out more of this director's work in the future."
"Dec 18, 2023",POSITIVE,this is the best movie of 2023!!!
"Dec 18, 2023",POSITIVE,An amazing cinematic masterpiece. I've been a Godzilla fan since the 1970s and Godzilla Minus One delivers on so many levels that Hollywood never strives for. Both a great monster story and an even greater human story. I found myself sympathizing for the main human characters. A definite must watch and an instance classic.
"Dec 18, 2023",POSITIVE,S tier Godzilla movie
"Dec 18, 2023",POSITIVE,"I cannot believe this is knocked down two points...  This movie was absolutely perfect for what it was.  The complex story and characters were completely compelling.  I did not want this movie to end.  The nod to prior Godzilla movies in the motion of Godzilla and some of the ""rampage"" scenes was too sweet to pass up.  Truly an amazing piece."
"Dec 18, 2023",POSITIVE,"Visually entertaining, engaging story, and relatable characters. Thoroughly enjoyed!"
"Dec 18, 2023",POSITIVE,GODZILLA in PERFECTION !!!
"Dec 18, 2023",POSITIVE,"Wow just wow 
Everything at the point 
Thrilling 
VFA just wow
Amazing blend of love family honor everything beautiful 
🥹"
"Dec 18, 2023",POSITIVE,"great history, it's more than just Godzilla, you care about the people and what is happening to them"
"Dec 18, 2023",POSITIVE,Pretty good movie. But expect Godzilla to show up a few times
"Dec 18, 2023",NEUTRAL,"Pretty good. Reminded me a lot of the older style Godzilla films. Some epic moments. The only thing that I’m knocking on, is the story line. A little over board for my taste. "
"Dec 18, 2023",POSITIVE,"Como fan veterano de la saga, esta es sin duda la mejor pelicula de Godzilla que hay, es una carta de amor a los fans y una pelicula que nadie se puede perder."
"Dec 18, 2023",NEUTRAL,This movie had a wonderful synopsis of a young Japanese soldier who had to return to his homeland after the devastating bombings. A lil hollywood flaire is added such as the fact that he is a kamikaze pilot who didn't actually commit suicide and its super tied into the movie... bruh too cheezyyyy but cool. godzilla tho. CGI was trash but design was kinda cool and unique. I like the more radioactive elements where his body was burned after his beam. His spikes going up made me go up. BIG DAWGGGG. But eh typa movie more like emotional pacific rim with historic tied situation. :) watch it why not
"Dec 18, 2023",POSITIVE,"Must see Godzilla movie.
It is in Japanese and subtitled in English.  Interesting.
Very well done."
"Dec 18, 2023",POSITIVE,"This is the best movie I've seen in the theaters in decades. I'm not a monster movie fan and went with friends, what a show. Seriously, the story telling in this movie is better than anything America has produced in my lifetime, I'm 28, nothing touches the way the story moves me in this film. I've never been interested in foreign films but I plan on watching everything this director and writer have done. Words can't describe, go see it, movie of the decade."
"Dec 18, 2023",POSITIVE,Best godzilla movie ever
"Dec 18, 2023",POSITIVE,Great character development. Great story and special effects.
"Dec 18, 2023",POSITIVE,"Did not expect a poignant meditation on the brutal effects of war on humanity, but I guess I should not have been surprised. Godzilla has always been a metaphor. 

Our family loved every minute of this film. It was brutal, beautiful, surprising and shocking. Best movie of the year for me."
"Dec 18, 2023",POSITIVE,"One of the best movies of 2023, and probably the best Godzilla film. Learning more about Godzilla's origins, symbolism, and his past representations has made me love this film even more. If I had seen all of the Godzilla movies I believe that this would still be on top. This movie doesn't even feel like a Godzilla movie, it feels like an interpersonal drama featuring Godzilla. It has some of the most beautiful, gripping, and heart reaching character/relationship development that I have ever seen and it truly drives the movie. It is the strongest part of the movie, yet it doesn't sacrifice the quality of the action. Godzilla's presence alone is the most menacing and intimidating I  have ever seen it, and his destruction is unparalleled, making him the first Godzilla to actually scare me. From the little that I have learned about Godzilla movies, this truly feels like it does justice to the monster's original purpose and symbolism. His shear viciousness and relentless power is chilling, and this paired with the next level character development achieves something that no other action movie has for me: it made me truly worry for the main character's lives. The only criticisms that I could barely conceive would be that it is very corny and on the nose with a lot of its dialogue (but it's a Godzilla movie so that is expected), and some could argue that there are some SLIGHT pacing issues. But overall, the pace feels very fluid and the 2 hour run time suits the movie perfectly. I will forever be astounded that this movie was executed with a 15 million dollar budget, especially because Godzilla Vs Kong, the last Godzilla movie to come out, had 140 million dollars more to work with, and it still wasn't as good in my opinion. Go see this movie, on my second watch it was sad to see that there were only two other people in the theater, give this movie the love it deserves, you will not regret it."
"Dec 18, 2023",POSITIVE,I don’t normally give reviews but this movie was outstanding. It was not your typical Godzilla movie. The story line and human struggle with honor for country and forgiveness was felt through the characters. The mostly old school Godzilla scenes with modern but subtle technology was a nice change. 100% recommend this movie to any and all. I also found myself getting choked up a few times.
"Dec 18, 2023",POSITIVE,"Muitos vão assistir querendo ver somente o Godzilla, mas o filme entrega uma experiência completa, com um equilíbrio e ritmo excepcional. O momento da ação, do desespero, da tranquilidade, tudo é feito e encaixado de um jeito que te deixa imerso nesse novo mundo do Godzilla. Esse filme consegue te causar as mesmas sensações das pessoas que estão vivenciando elas, além da trilha sonora que é impecável."
"Dec 18, 2023",POSITIVE,This movie had me with a roller coaster of emotions.
"Dec 18, 2023",POSITIVE,A great movie. A classic. Was not dissapointed. It was unexpected and gave hope.
"Dec 18, 2023",POSITIVE,"Great movie! Good story, great effects. 

the only thing that was a little annoying was the subtitles. The acting and thoughtful script made up for it though."
"Dec 18, 2023",POSITIVE,"Great story line, period accurate weaponry n ppl lifestyle n mentality makes a lot of sense. Very entertaining, enjoyable."
"Dec 18, 2023",POSITIVE,the best movie of the year so far
"Dec 18, 2023",POSITIVE,"Amazing movie, I love that they brought back the original score for Godzilla. Made it very powerful during the dramatic sequences. Just great. Recommend!"
"Dec 18, 2023",POSITIVE,"great story, well told and acted. Loved all the details about Japanese history and culture, and the love story between the two leads. Great ending too"
"Dec 18, 2023",POSITIVE,"SPOILER ALERT!!!!!



For someone who has been obsessed with Godzilla since I was a child, I cried a lot when Godzilla was killed.   I LOVED this movie.  Godzilla was so angry and I love his new spikes!!  Loved the soundtrack that stayed true to the Godzilla series from the past.  If you are a Godzilla fan, you won't be disappointed!!!  Will be seeing it again!"
"Dec 18, 2023",POSITIVE,I saw a bunch of youtube reviews giving this movie excellent ratings and it lived up to the hype.
"Dec 18, 2023",POSITIVE,Godzilla minus one has the spirit and horror of the original Godzilla.
"Dec 18, 2023",POSITIVE,This movie is subtitled so don't take children who can't read.I saw a few kids there and I'm sure they didn't have a good time.
"Dec 18, 2023",POSITIVE,"It puts together what a Hollywood movie doesn't. It's got a deep and great plot, great character development, and probably one of the best atomic breaths ever."
"Dec 18, 2023",POSITIVE,One of the best films of the year!
"Dec 18, 2023",POSITIVE,"Com certeza está entre 3 melhores filmes do ano. Fui sem expectativas e sai maravilhado. O público aplaudiu na sessão. Estamos cansados com o estilo Hollywoodiano babacao. Drama, sentimento algo que faltava nos filmes. Efeitos muito bem realizados.
Uma sacada dos japoneses trazendo o filme logo no final da segunda Guerra mundial. Encontrando uma Tokyo destruída. Trazendo o drama. Trazendo como coadjuvante Koji, uma kamikaze que fugiu e sente desonrado e carrega a culpa da morte de japoneses na ilha koho onde tem a primeira aparição do Godizilla. 
E ele na versão japonesa sempre tem um papel de vilão. 
Que Mix de drama, ficção,  culpa, compromisso e amor.
Parabéns por esta obra."
"Dec 18, 2023",POSITIVE,"The film delivers remarkable moments, perfectly packed with beautiful shots and a terrific soundtrack."
"Dec 18, 2023",POSITIVE,BEST GODZILLA MOVIE EVER!
"Dec 18, 2023",POSITIVE,"I've watched every Godzilla movie ever made and this one is by far the best. Even if you aren't a fan of monster movies, go see Godzilla Minus One. It's the best movie of 2023 hands down. Hollywood could learn a few things from TOHO Studios. This movie was made with a $15 million dollar budget and it's better than any movie Hollywood has released in years..."
"Dec 18, 2023",POSITIVE,Freaking epic 10000/10
"Dec 18, 2023",POSITIVE,"Big scary monster, great human story, and nice touches with original soundtrack revival! The part where the atomic breath charges up is so satisfying! Definitely the best part of the movie."
"Dec 18, 2023",POSITIVE,"Fantastic movie, moving, epic, grotesque and terrifying. A true gem of a film."
"Dec 18, 2023",POSITIVE,Love it! Probably the best Godzilla movie made thus far. I hope Legendary and Warner Bros. both take notes on how a good Godzilla flick is made.
"Dec 18, 2023",POSITIVE,Wow. This was a gut punch of a film that made me tear up in the end. By far the best film of 2023. It was a very engaging human story with the Big G representing Hiroshima again just like the original from the 50's.
"Dec 18, 2023",POSITIVE,Best movie of 2023. CGI was crisp & clean. Story was in depth with character development thats usually found in a TV series. The movie was wonderfully paced & so well acted that I felt what the people were feeling. Cant praise this movie enough.
"Dec 18, 2023",POSITIVE,Godzilla minus one was incredible so amazing.
"Dec 18, 2023",POSITIVE,Perfectly edited. The human quotient of the movie kept the story very inspiring. Great film overall.
"Dec 18, 2023",POSITIVE,Very well made movie and quite entertaining.
"Dec 18, 2023",POSITIVE,"Toho delivers on an epic level. Minus One perfectly portrays survivors guilt and PTSD, while highlighting how a country thought of the people who fought for it. Godzilla being an ancillary character, only used when absolutely needed, is the perfect example about how sometimes less is more. The sound design, the score, the visuals, all come together to form a perfect film."
"Dec 18, 2023",POSITIVE,"Exactly what you want from a Godzilla movie. It's not some lame hammed up western take on Godzilla. Compelling characters, emotional moments, tense action. It was absolutely refreshing and not like anything coming out of Hollywood in recent years."
"Dec 18, 2023",POSITIVE,Fantastic horror-esque drama with an amazing godzilla interpretation.
"Dec 18, 2023",POSITIVE,Albert Einstein is the real main character.
"Dec 18, 2023",POSITIVE,"This movie really outshines modern Hollywood cinema. This is the best movie of 2023. I have not been so interested in watching movies in so long until the release of this movie. With Hollywood creating the image of Godzilla as an antihero character, Minus One easily makes the top of the board. The graphics as well as the story were very well done. For the budget of this movie, this film is extremely way above standards. You care more for the human characters and fear the creature in the correct representation of Godzilla. Toho did amazing in not only bringing back the original feel of the Godzilla we all knew and loved, but they revamped him to be 10x better and much more scarier. A job well done."
"Dec 18, 2023",POSITIVE,"Wow, I have to say that Godzilla −1 is about the best movie I have  seen in a long time. It had a tiny budget,,[$7m] but it was absolutely fabulous. The character arks and there were many of them, were brilliant. The acting was outstanding. The special effects were fabulous for the budget. Emotional thoughtful,  complex and a great ending"
"Dec 18, 2023",POSITIVE,"Phenomenal.
Japanese movie making at its best."
"Dec 18, 2023",POSITIVE,"An incredible experience from start to finish. This film does what most of the modern Godzilla films haven't done, has likable and sympathetic characters."
"Dec 17, 2023",POSITIVE,Best movie Ive seen in years!  When a movie can stir your emotions then its a winner.
"Dec 17, 2023",POSITIVE,"Classic Godzilla, but improved story and effects."
"Dec 17, 2023",NEUTRAL,It was all right. I liked the way Godzilla itself looked.
"Dec 17, 2023",POSITIVE,"It was my firts movie of godzilla, and I absolutely love it, all the references to the ww2 and the atomic attacks."
"Dec 17, 2023",POSITIVE,One of the best movies this year. Good human story and a terrifying Godzilla. Great movie to watch in the theater.
"Dec 17, 2023",POSITIVE,"Excellent, despite the subtitles is very enjoyable.

I'm not a big fan of the original design for the creature, but they managed to pull it off to make it look quite realistic, with a combination of practical effects and CGI.

In terms of storytelling, great insight into the Japanese culture as well as human nature, heroism and sacrifice for the greater good. Definitely a must-watch."
"Dec 17, 2023",POSITIVE,I own every Japanese Godzilla film ever made; and this may be the best. So that's really saying something! But just beside it being a Godzilla film: one of the finest films ever made.
"Dec 17, 2023",POSITIVE,Great movie. Excellent post war adaption
"Dec 17, 2023",POSITIVE,Just a good ole’ Godzilla movie.
"Dec 17, 2023",POSITIVE,"liked how you kept it in Japanese 
reminded me of when I watched it when I was a little kid"
"Dec 17, 2023",POSITIVE,An absolute masterpiece of cinema - with a gigantic lizard thrown in for action. Easily the best movie of the year. Emotional rollercoaster ride with the main leads and for the first time I rooted for the humans in a Godzilla movie. You won't be disappointed!
"Dec 17, 2023",NEGATIVE,absolute pos in my opinion
"Dec 17, 2023",POSITIVE,seen it twice! probably the best Godzilla movie ever! merges the old classic Godzilla movies with today's technology.
"Dec 17, 2023",POSITIVE,"Godzilla Minus One is one of the deepest ""blockbuster"" flick movies, that it makes me almost think it as an analogy for something else. Everything from the characters, to the scenery, to the effects and visuals makes it such an incredible feat. This film makes up for the disaster run here in the US, and Japan offers us a delightful treat, showing off its legacy with Godzilla, and opening doors for a bright future ahead with the franchise."
"Dec 17, 2023",POSITIVE,The deadliest Godzilla movie ever!
"Dec 17, 2023",POSITIVE,The best movie of the year for real the plot was amazing and I was glued to this movie
"Dec 17, 2023",POSITIVE,"Melhor filme do Godizilla, e talvez o melhor filme de 2023"
"Dec 17, 2023",POSITIVE,One of the best allegories for fear ever made.
"Dec 17, 2023",POSITIVE,Really surprised how good this was.  Kind of like Jaws meets Saving Private Ryan.
"Dec 17, 2023",POSITIVE,Exceptional human storytelling makes the gigantic monster work wonderfully both on a city destroying level and on an individual human level.
"Dec 17, 2023",POSITIVE,Awesome acting and plot!  This movie is so refreshing!  Everyone who is remotely curious about Godzilla should watch this movie.
"Dec 17, 2023",POSITIVE,"Awesome!!! Evil Godzilla, is this we desire, kill eveyone!!"
"Dec 17, 2023",POSITIVE,"Pure cinema. World-class filmmaking at its finest. I cannot recommend this film enough, regardless of your familiarity or lack thereof with Godzilla and other monster movies"
"Dec 17, 2023",POSITIVE,This is how you do a Godzilla movie right take notes 2014
"Dec 17, 2023",POSITIVE,"Godzilla Minus One showcases Godzilla as a true, menacing metaphor of the horrors of war, while also including genuinely great human characters and  fantastic execution.

Rating: 98%

Action: 8/10
Comedy: 4/10 
Drama: 10/10
Horror: 7/10
Suspense: 8/10"
"Dec 17, 2023",POSITIVE,Very gripping and well acted story with the monster acting as a route to tell the story of how the war had such a devastating impact on the people of Japan.
"Dec 17, 2023",POSITIVE,Great movie--very well done--I smell an academy award nomination
"Dec 17, 2023",POSITIVE,"One of the best movies of the year, a practically perfect story.  Extremely human and personal story of survivors guilt.  Impeccable sound editing and amazing soundtrack."
"Dec 17, 2023",POSITIVE,Chef's kiss. I really hope Hollywood took some notes.
"Dec 17, 2023",POSITIVE,"Absolutely Fantastic! Best movie ever! The setting, special effects, the acting and the appearance of Godzilla are marvellously well done! Japan is such an amazing setting for this movie! Well done!"
"Dec 17, 2023",POSITIVE,the best movie of the year this is how you tell a story Hollywood learn from it
"Dec 17, 2023",POSITIVE,"Impactante, emocionante e com cenas de tira o folego. Godzilla minus one é sem duvidas o melhor filme do godzilla. Porquê nesse filme você se importar com os humanos"
"Dec 17, 2023",POSITIVE,"Great storytelling, great characters in the context of it's country's traditional values."
"Dec 17, 2023",POSITIVE,"So much more than a ""monster movie."" A very human story, and refreshing change from Hollywood's usual tropes."
"Dec 17, 2023",POSITIVE,This great production was just like the old Godzilla films 1950s and 60s that made this genre a major success. Now this is how you do a Godzilla film.
"Dec 17, 2023",POSITIVE,Gozilla minus one is a beautiful piece of cinema & an example of what all films should aim to be.  What I mean is a beautiful use of atmosphere instead of music to allow you to feel the weight of everything/put you in the shoes of the characters you're supposed to love/hate
"Dec 17, 2023",POSITIVE,"Godzilla Minus One is an absolute masterpiece! Definitely the best movie of 2023 and one of the best Godzilla movies to date! The music is so powerful with both classic and new themes. The CGI is top notch! The new Godzilla design looks incredible and is extremely menacing! You can feel his anger towards humanity. Even if you remove Godzilla, the story telling and scenery in this post World Word 2 era is absolutely breathtaking! The acting in phenomenal with characters you actually care about and want them to survive the attacks! You must see this spectacular in a theater on the biggest screen you can find with the best sound system! If possible, check it out in 4DX for the ultimate immersible experience!"
"Dec 17, 2023",POSITIVE,Old godzilla vibes with a current format.
"Dec 17, 2023",POSITIVE,"best godzilla movie ever by far. storyline was pefect, action was good. it added a taste of horror into the godzilla universe and i love it.:)"
"Dec 17, 2023",POSITIVE,Awesome movie. Best godzilla movie to ever exist and is one of the best movies of the 2020's. Focuses on a good story and is the only godzilla movie where you root for the protagonists not godzilla. 10/10
"Dec 17, 2023",POSITIVE,"This movie is good. So good in fact that it has topped both my best movie of 2023 and of all time. Never have I walked out of a cinema so happy, shocked and awestruck like this movie did. The human story was touching and relatable, Godzilla was terrifying and most importantly, the ending was magnificent. This is the only movie I have ever wanted to review because I want it to do as well as possible. What's more is the CGI which was flawless especially at a ridiculous budget of under 15 million dollars. See it on the biggest screen possible and support this movie!"
"Dec 17, 2023",POSITIVE,Reminded me of the old godzilla movies.  Cant go wrong with this movie.
"Dec 17, 2023",POSITIVE,"Incredible film! Full of meaningful symbolism. Beautiful story, And very cool action with 1940s era technology. Amazing! I went more than once to see this in the theater!"
"Dec 17, 2023",POSITIVE,Totally worth the subtitles!
"Dec 17, 2023",POSITIVE,I will say nothing more than an absolute unequivocal masterpiece.
"Dec 17, 2023",POSITIVE,"This movie has so much character that it feels like you are there. Think of games such as Red Dead Redemption 2 for example, it's a compelling story that fully gets your attention and you you are on the edge of your seat the whole time."
"Dec 17, 2023",POSITIVE,I have never been more terrified of Godzilla than i was watching this film.
"Dec 17, 2023",POSITIVE,"Great actors, everything about the movie was great"
"Dec 17, 2023",POSITIVE,"I'm not typically a fan of this type of movie, but went for date night with my husband.  I ended up enjoying it! It was cheesy in that old Godzilla sort of way, but then really grew on me because of the story.  It was also interesting to think of Japan in post World War II times- the rebuilding- the pressure of being a kamikaze pilot who returned- etc."
"Dec 17, 2023",POSITIVE,God what an absolute blast of a movie! Complete must-see!
"Dec 17, 2023",POSITIVE,"This was probably the best Godzilla movie yet, it actually had a great story line"
"Dec 17, 2023",POSITIVE,"This is absolutely the movie of the year for me. it utterly floored me. 

I never expected to be so truly terrified of Godzilla. This is just groundbreaking."
"Dec 17, 2023",POSITIVE,Perfect movie!!! 100% movie of the year!!!
"Dec 17, 2023",POSITIVE,There is nothing to dislike.
"Dec 17, 2023",POSITIVE,"Easily the best film I've seen all year. I'd seen the trailer which looked great and then heard all the good reviews for it on Youtube and the internet, so I decided to watch it if and when it was released here. 

It was brilliant. Its more accurate to call this a film with Godzilla in it rather than a Godzilla film with side stories. Its more about the healing and redemption after the trauma of war and loss. The importance of being part of something whether its your family, your crew or the taskforce. 

The acting is great, you feel for these people and want to see some sort of happy ending for them, and instead of cheering Godzilla on, this time you want the big guy to lose.

The actions scenes are epic, whether is the first attack on their boat to the final battle. The Ginza scene is particularly jaw dropping. The special effects were for the budget absolutely top notch. Its hard to believe a film like this was made for only $15million, especially when you consider how bad some of the multimillion dollar flops like the Marvels or the The Flash looked and they cost nearly 20 times as much.

Watch this film, you will not regret it. My film of the year easily."
"Dec 17, 2023",POSITIVE,very true to the Godzilla lore!
"Dec 17, 2023",POSITIVE,"One of, if not the best movie i watched. The acting was very good and made sense with the story and every bit of the movie is worth watching. They also waste no time showing godzilla. This movie makes us think that the japanese people werent the villains of rhe war but one of the many victims, and godzilla is the reflection of the effects of the war on Japan. 10/10"
"Dec 17, 2023",POSITIVE,"Who thought we could get a movie with thrilling action, great practical special effects and a riveting human story. Such a realistic view of the trials of the people in post WWII Japan told through lives of ordinary people. I was so invested in the story and the characters, brilliantly punctuated by well timed apperances of Godzilla. Every attack by the famous Kaiju was full of suspense and you are genuinely scared and devastated for the victims. This is my movie of the year."
"Dec 17, 2023",POSITIVE,Gonna have to change my viewing preferences to international movies!
"Dec 17, 2023",POSITIVE,"An absolutely gripping, human story where godzilla is the inciting incident rather than the protagonist. It is brilliantly executed, brilliantly acted, and without a doubt the best movie you will see in 2023."
"Dec 17, 2023",POSITIVE,Best movie of the year!!!!!
"Dec 17, 2023",POSITIVE,"HOLY SHIT
WOWOWOWOWOWOW"
"Dec 17, 2023",POSITIVE,"Oh is it amazing for new fans and old fans. Godzilla Minus One is incredible from the acting, plot, and emotions are amazing. I mean Godzilla and the characters and their emotions and growth through the movie are all too real. I wont say spoilers for the ending but the ending was AMAZING! Sure I absolutely hate cliffhangers but this one was good for the ending and a great start for the sequel. So If you haven't seen Godzilla Minus One yet watch it its worth your time."
"Dec 17, 2023",POSITIVE,"Unbelievably good! No expectations going into this movie but almost immediately I was genuinely engaged in the human drama played out through the movie. It 100% enhanced rather than detracted from the film. I saw a glimpse of the struggle the Japanese citizens likely faced for real after WW2 that I had never thought of before. Real people having to pick up the pieces after a brutal war and the gritty reality of hunger, uncertainty and raw needs of survival, fictional though it was. I would have never dreamed I'd be engaged at this level in the human side of a Godzilla film! By far my favorite Godzilla movie of them all and I've seen almost all of them!"
"Dec 17, 2023",POSITIVE,"muito bom, excelente, toda parte do drama humano"
"Dec 17, 2023",POSITIVE,"A very different movie than I was led to believe but this film is more fully formed than I could have guessed.
Solid character building and performances as well as what we all came for - some giant lizard destroying stuff.
Very nice job on many details of the period and in the effects work. 
Loved that it was all in Japanese with subtitles at the showing I went to - it felt that much more authentic. 
Lots to wow at and lots to awe at
Go see it!"
"Dec 17, 2023",POSITIVE,"THIS is the movie, right here. The best Godzilla film ever made. It's pretty much perfect. Everything you'd want a Godzilla movie to be, this movie packs literally EVERYTHING! 10/10"
"Dec 17, 2023",POSITIVE,"Hollywood take note. Best movie of the year, easily, must see in cinema. I never in a million years thought I'd tear up watching a Godzilla movie and actually care more about the humans than Godzilla.  Perfect pacing, great acting, compelling characters, and the most brutal Godzilla we've seen. I will be going to see it again."
"Dec 17, 2023",POSITIVE,"Movie was fantastic, Toho has always had a way with making godzilla scary and badass, they did a wonderful storytelling for this movie and its quailty shows. For sure worth watching in theater with friends! Overall great movie."
"Dec 17, 2023",POSITIVE,Acting is top notch cgi is the best I've seen in a while this movie is so heartfelt it makes you cry 10/10 i would really recommend you to watch this movie.
"Dec 17, 2023",POSITIVE,"Cool to the Japanese effect on it, true homage "
"Dec 17, 2023",POSITIVE,"The best movie I've ever seen in a long time the historic events, and all the other historic things, this is a definite must watch plus who ever rated this a 98 fuck off"
"Dec 17, 2023",POSITIVE,This movie is epic and emotional because of the characters developments and this is perfect.
"Dec 17, 2023",NEUTRAL,"A good action film. Godzilla was impeccable, with perfect and frightening CGI. As long as Godzilla wasn't in focus, I felt a little bored, but when he appeared, I was hooked on the movie screen, my rating is 3.5 out of 5.0."
"Dec 17, 2023",POSITIVE,"It was great. I've loved Godzilla since I was a little kid when I would watch Godzilla 1985 over and over again. This one has characters you care about, a well-written story, and my boy smashing everything and using his atomic breath"
"Dec 17, 2023",POSITIVE,Well done movie and very smart director 👏👏
"Dec 17, 2023",POSITIVE,"DON’T THINK ABOUT IT JUST WATCH THE MOVIE! Promise, you won’t be disappointed. 10000/10."
"Dec 17, 2023",POSITIVE,"It is extremely well done as a movie. Acting, directing, story, writing, dialogue, editing, cinematography, and every aspect of a movie is done extraordinarily well with Godzilla Minus One. Must see."
"Dec 17, 2023",POSITIVE,it was to watching very  amazing  movie.
"Dec 17, 2023",POSITIVE,Loved that the movie took you back to the original.
"Dec 17, 2023",POSITIVE,"Best movie I’ve seen in a long time. A must see, even for those who are not fans of these types of movies."
"Dec 17, 2023",POSITIVE,Perfekte Kinounterhaltung !
"Dec 17, 2023",POSITIVE,"This movie is truly powerful in almost every way and is really close to being a perfect movie. Compared to everything else the movie accomplished, delivering great visual effects on a shoe string budget is almost not worth mentioning. 

This movie takes its time to deliver great characters and takes all of them through a journey that is natural and compelling. Every character goes through a satisfying arc and there is basically no scene wasted. And the music is truly sublime. 

Godzilla Minus One deserves to be nominated for multiple Oscars and deserves to break $100M in US domestic box office."
"Dec 17, 2023",POSITIVE,"Spectacular special effects and a terrific, compelling storyline make this the best kaiju movie ever made."
"Dec 17, 2023",POSITIVE,"Wait, this can't be, I actually care about the humans in a Godzilla movie!"
"Dec 17, 2023",POSITIVE,Good movie! Needed a little more Godzilla action!
"Dec 17, 2023",POSITIVE,"A film that will become an instant classic, bringing in the modern and classic feel of monster film."
"Dec 17, 2023",POSITIVE,Great movie! Good story. Great special effects. Very entertaining!
"Dec 17, 2023",POSITIVE,"Lo-and-behold, a modern Godzilla film that actually makes you care about the characters. This film was absolutely spectacular. It not only looked great for a movie of a miniscule budget by today's Hollywood standards, it tackled themes such as survivor's guilt extremely well. Warner Bros., take notes."
"Dec 17, 2023",POSITIVE,"This movie is an instant classic with modern touch, I'm not usually a fan of the dialogue and story of the humans but was captivated by their story as much as I was with the big G man. Major props to the director for bringing us such a masterpiece!"
"Dec 17, 2023",POSITIVE,"I grew up watching the old toho godzilla movies. I have to be honest, i stopped after final wars, not sure why but anyways. This movie was more heartwarming than 2000. The action scenes and graphics just the whole thing was put together so nicely. The characters were fun and loveable. This is the best movie of 2023 hands down. Its a must see for any godzilla fan. The ending is great"
"Dec 17, 2023",POSITIVE,The movie was so enjoyable the story was great Director Takashi Yamazaki did a great job with making this Godzilla destructive the design for Godzilla was amazing and most of all Terrifying hope to see this Godzilla in the future i give it 10/10
"Dec 17, 2023",POSITIVE,Back to the OG Godzilla with so much humanity. Brilliant.
"Dec 17, 2023",NEGATIVE,The movie is in Japanese and is subtitled. It was long and storyline is slow.
"Dec 17, 2023",POSITIVE,"Pretty rad, long tho"
"Dec 17, 2023",POSITIVE,Compelling story and well-written characters. I cried.
"Dec 17, 2023",POSITIVE,"Godzilla movie hall of fame worthy, a masterpiece. Godzilla has returned as a lovecraftian force of rage, and is set among the backdrop of trauma, human resilience and commentary on war. 

This movie was made for people who love the original Godzilla, and created by the labour of 70 years of love by Toho."
"Dec 17, 2023",POSITIVE,If u r a fan of Godzilla u must watch this one 🤙🏻
"Dec 17, 2023",POSITIVE,Incredible move with a terrific story
"Dec 17, 2023",POSITIVE,Best Godzilla movie of all time!
"Dec 17, 2023",POSITIVE,"The movie was nothing less than perfect, you can feel the impact the characters had. Every emotion felt real and it did amazing having people go against godzilla"
"Dec 17, 2023",POSITIVE,"I didn't expect to enjoy this movie as much as I did and kudos to the writers and actors as this was the first Godzilla movie that I've EVER been invested in the humans and actual story. I've never, ever actually felt any emotion in these kinds of film until this one... and I've never been terrified of. Godzilla until this film. it was so grounded that its appearance truly conveyed feelings of terror and awe and not just felt like a kaiju slugfest"
"Dec 17, 2023",POSITIVE,"Great film! The effects and characters were excellent. Could have been 20 minutes shorter for me, but it was definitely worth seeing."
"Dec 17, 2023",POSITIVE,"Great story, great action, really nice homage to the originals."
"Dec 17, 2023",POSITIVE,"This is Godzilla! Phenomenal film, can’t wait for the next installment"
"Dec 17, 2023",POSITIVE,Like how the beginning got viewers to establish a feeling for the prime characters
"Dec 17, 2023",POSITIVE,"The plot featured a poignant story of a man  wrestling with  a cowardly act that cost the lives of those he could have saved. It tormented him throughout the film.  This was more a drama that happened to have a monster in it.  It was, at time absolutely terrifying."
"Dec 17, 2023",POSITIVE,Great pace and ending.
"Dec 17, 2023",POSITIVE,"I like this film, It reminds me of the 50's Godzilla, but in the 40's. During World War 2. I like it so much. I hope they get other monsters in the sequel like Angurius, Rodan, Mothra, And King Ghidorah. I am hyped in the sequel. And I hope it is canon to King Kong 1933. (The original)."
"Dec 17, 2023",POSITIVE,Beginning is a little slow but pieces together nicely!
"Dec 17, 2023",POSITIVE,"Amazing story, well acted and good big monster movie."
"Dec 17, 2023",POSITIVE,Was great from start to finish with all the damage Godzilla caused! Loved this new take on him!
"Dec 17, 2023",POSITIVE,It is not hyperbole to call Godzilla Minus One the greatest entry in the franchise since its inaugural release.
