Date,Review,Score
"Jun 22, 2015","This movie rocks. It's a movie that proves you can have literally non-stop action and still tell a really good story. I thought the story was on point and it never faltered. There was a surprisingly very strong emotional core throughout as well. The movie never feels too long and it's not too short. It's the perfect length.
The acting is very good as well. Tom Hardy does a good job as the lead role, Charlize Theron is fantastic as Furiosa, she has a lot to do and she handles it masterfully. Nicholas Hoult is also very very good. His character has the best arc and I just loved his character. For me he stole every scene he was in.
I loved this movie and with its strong characters, great acting, fantastic filmmaking, beautiful cinematography, and great story, this movie is one of the best of the year and a great time.",NEUTRAL
"Jun 22, 2015","I really don't understand where all of the praise for this movie is coming from.  The movie is a 2 hour long desert car chase/battle with near zero plot.  The action is cool for the first 10 minutes, but then quickly becomes repetitive and mind numbing. This gets even worse when the second half of the film turns out to be THE EXACT SAME THING as the first half of the film, just in reverse.  Some cool concepts are teased, but absolutely nothing is fleshed out in anyway.  I'm not sure what I want more: my 13 dollars back, or the 2 hours I spent mostly bored out of my mind.",NEUTRAL
"Jun 22, 2015","Max returns with a vengeance,  the cars are gased and the guns are loaded the end is here!!!!!",NEUTRAL
"Jun 22, 2015",Do yourself a favor and DO NOT go see this movie.  It got so far of the track of the Road Warrior plot that it seemed to get lost in a whirlwind of wierdness.  The main actors didn't get a chance to talk enough (especially Max) to develop their roles.  The guy waited until the very end to even introduce himself.  Strange plot kept getting stranger.  MUST MISS!!!,NEUTRAL
"Jun 22, 2015","MM Fury Road is a good movie IF it wasnt mad max related. I was so excited for this, but was unfortunately let down. 3 stars for the make up, look, action and top notch car sequences. I thought with George Miller behind this yet again it would be something special. I thought it could have been a graphic movie, they finally had the budget for it. It was gritty but not gory, I wanted both. I also felt like these women wouldn't kick all these guys asses. Is George Miller a feminist now? It sure felt like it. They also didnt wrap up the film with the fate of a main character, did you edit the wrong part out Miller? Tom Hardy was meh, I'll take Mel any day. Charlize was awesome though. I think they didnt have enough development for Mad Max either. I guess thats what the next 4 sequels are for. Ugh.",NEUTRAL
"Jun 22, 2015","Toujours aussi taciturne et asocial, Max beneficie de la maitrise d'un des rares cineastes encore capable de filmer des morceaux de bravoures avec des tripes. Abandonnant les sirenes hollywoodiennes du 3 on renoue avec l'esprit western de The Road Warrior ou l'action est le seul moteur de la machine. Et c'est tant mieux.",NEUTRAL
"Jun 22, 2015",Fun? Yes. One of the best movies ever? FUCK no.,NEUTRAL
"Jun 22, 2015",Really enjoyed it tom hardy was excellent in the of mad max,NEUTRAL
"Jun 22, 2015","basically a 2 hour car chase, very boring",NEUTRAL
"Jun 22, 2015","'Mad Max' is awesome. I mean sometimes it's best to put things in the simplest terms. I may change this to a 5 star rating after I see this again because I was very impressed. However, I saw this film on my iPhone which does this movie absolutely zero justice.  This movie has about as much dialect as Cast Away, but blows you away with its special effects anf incredible action. I really enjoyed Mad Max and look forward to seeing it when it comes out on BluRay so I can get a better experience. See this in theaters if possible",NEUTRAL
"Jun 22, 2015","So much visual storytelling, and minimal dialogue. This is what cinema is all about.",NEUTRAL
"Jun 22, 2015","This is everything an action movie should be. Mad Max: Fury Road has fantastic practical effects, a hero that is actually in danger, and adrenaline-pumping action sequences. What a lovely day, indeed.",NEUTRAL
"Jun 22, 2015",I don't understand all of the positive reviews of this film.  Have these reviewers been bought?  This film was just one huge chase scene with very little dialogue or plot and was a complete wast of Tom and Charlize's talent.  Two hours I'll never get back.,NEUTRAL
"Jun 22, 2015",Relentless is the only way to describe it.,NEUTRAL
"Jun 22, 2015","amazing!! Amé este universo apocalíptico, retro-futurista, y admito que nunca había estado interesado en películas de persecusión.",NEUTRAL
"Jun 22, 2015","This installation into the mad max franchise was exactly what it needed to be. It used Max as more of a plot device that allowed us to see the crazy world he lives in, and observe new characters while still seeing Max do his thing and rehabilitate from the state he was in at the beginning of the film. The practical effects mixed with the CGI worked very well together, and the performances were spectacular.",NEUTRAL
"Jun 22, 2015",Glorious action. Absolutely worth seeing in DBOX for the full experience.,NEUTRAL
"Jun 22, 2015","This film is riveting and stunning. However, I do wish it was less noisy and made a bit more sense plot-wise.",NEUTRAL
"Jun 22, 2015","OMG!!!!! This long chase through the desert is never long enough, I didn't want the screen to turn black and to get out of the cinema, nooooo!!!! This is to make you understand how great this movie is!! Top performances from the whole cast.",NEUTRAL
"Jun 22, 2015",They spend half the movie driving somewhere and then the other half driving back.,NEUTRAL
"Jun 21, 2015","This movie was incredible, amazing action scenes, amazing scenes all over. The environment is incredible and very mesmerizing. This movie alone was a game changer for me, by far the best movie I've scene in a LONG time. The story was scripted perfectly, the acting is on POINT. There's really no reason not to watch this movie.",NEUTRAL
"Jun 21, 2015",Visually stunning and true to its predecessors in the franchise. George Miller delivers,NEUTRAL
"Jun 21, 2015","I thought Mad Max: Fury Road was visually astounding and that Charlize Theron was an amazing protagonist. I understand that action fans appreciate that it jumps right in and is non-stop until the end. However, I think there is about 20 minutes too much car chase. Maybe it's estrogen making me say that. But, here's the truth: I fell asleep! About 2/3 of the way through... Just so much chasing and so much dust and explosions and it got very repetitive. And then I just kept nodding out!! I woke up and got interested again when they finally returned to the citadel. I found Max's character to be utterly uninteresting. I didn't see the original Mad Max movies and so maybe I was missing ""the joke,"" or something, but I just didn't LOVE it like the other folks I saw it with did. Just sayin'! Ex Machina is still my pick for best sci-fi movie of 2015.",NEUTRAL
"Jun 21, 2015","Mad Max: Fury Road is one heck of an action film that does not stop until the very end. With terrific performances from Nicholas Hoult, Tom Hardy and Charlize Theron, it is a non-stop thrill ride of pure madness.",NEUTRAL
"Jun 21, 2015",La pelicula desde el inicio esta lleno de suspenso y accion. El vestuario y el diseño de produccion es excelente,NEUTRAL
"Jun 21, 2015","TERRIBLE MOVIE. WOULD NOT RECOMEND. there was little to no plot, the cammeras did funky things that made it hard to follow and the whole concept is just stupid. the only good parts of this movie is the musical score and Tom Hardy. would not recomend.",NEUTRAL
"Jun 21, 2015",2 hours of chase scenes. Ugh!,NEUTRAL
"Jun 21, 2015",I got caught up in the tidal wave of good reviews. I hated the first one and I hated this one. Theres no reason for any of it. A bunch of idiots in stupid costumes chasing either other around in the desert trying to kill each other without much rhyme or reason. Some fat guy impregnates sandy-cunted supermodels. Tom Hardy looks at a bald-and-angry Charlize and people are just teat-suckle on the overwraught emotional depth. Shutttttt up. Hated it. Luckily I was sitting near a pretty girl and my bff and had no sleep and a plane to catch and it was the only air conditioned place in the middle of the searing heat of summer in Las Vegas. I guess im really not the demographic for this movie as I hate remakes and anything post-apocalyptic. But god I hated it.,NEUTRAL
"Jun 21, 2015","Lots of action, but in the end no real reason to care if any of them lived or died. With the original, you cheered for Max. Here, he was just another guy speeding across the wasteland trying to stay alive. I was disappointed in that aspect. The cinematography was wonderful, the chases exciting, the characters lackluster at best.",NEUTRAL
"Jun 21, 2015",Favorite film so far this year,NEUTRAL
"Jun 21, 2015","Awesome movie, great action",NEUTRAL
"Jun 21, 2015","Visual effects... just wow! Fast paced and action packed... movie moved along at a wonderfully entertaining pace... and was violent but in a surprisingly balanced and interesting way (though for me, a touch OTT at times but I not really a fan of gruesome special effects or extended car chases). Movie was a bit light on plot and character development -- but still managed to deliver an enjoyable and engaging viewer experience despite a very scant amount of dialog, multiple/unclear references to ""redemption"" (huh?) and some verb improbably ridiculous sub-plotty twists (an unfortunate pitfall common in this type of movie). But I did like that most of the women in this movie were tough af - strong female representation was refreshing and so very welcome (especially for this genre of movie). Well done! PS.  does anyone make movies anymore that do not scream ""sequel pending"" at the end? Auggghhh!",NEUTRAL
"Jun 21, 2015","Brilliant is the only word to describe Fury Road! Best action film I've seen EVER. And I watch a lot action films, two just last night. Saw Fury Road today!",NEUTRAL
"Jun 21, 2015",very good but storyline could use a little more work,NEUTRAL
"Jun 21, 2015",It's intense and nonstop action. The thrill ride never stops. It's a story of survival and hope.,NEUTRAL
"Jun 21, 2015",Practical effects and well-choreographed scenes gives an otherwise average story a nice visceral edge.,NEUTRAL
"Jun 21, 2015",Atmospheric action beauty. MUST see theatrically.,NEUTRAL
"Jun 21, 2015",I never thought you could have so much in a movie about crossing the desert in a truck.,NEUTRAL
"Jun 21, 2015","Acertaram o nível de ação na medida, a história é bem simples mas serve o suficiente para desenrolar o filme. O visual é impressionante e as atuações bem boas. Saí do cinema querendo mais.",NEUTRAL
"Jun 21, 2015",Excellent movie. Thrilling.,NEUTRAL
"Jun 21, 2015",Terrific action packed thrilling ride.,NEUTRAL
"Jun 21, 2015",Very Entertaining Mayhem,NEUTRAL
"Jun 21, 2015",Good high action popcorn movie.  Parents need to take the rating seriously though.,NEUTRAL
"Jun 21, 2015","In the deserts of a dystopian, post-apocalyptic world, an escaped prisoner gets caught up in a royal escape in the exhilarating thrill ride that is 'Mad Max: Fury Road.' A follow-up to the Mel Gibson-starring trilogy from the 1980s, 'Fury' enlists the help of George Miller, who directed the original films, as well as Tom Hardy and Charlize Theron as the leads, who play the protagonist Max Rockatansky and rebel warrior Imperator Furiosa, respectively. The film centers around a supply run gone awry, as Furiosa smuggles the five wives of the supreme military leader (Immortan Joe) to rescue and return with them to her homeland. As fate would have it, Max ends up in the middle of everything, and joins forces to escape the clutches of the crazed Joe and his army of War Boys (half-dead beings).

What 'Fury' does particularly well is it keeps the audience engaged. There is not one scene in the film that feels like a wasted opportunity, and while there's wall-to-wall action, there are plenty of more subdued scenes that also work well. The amount of stunt work is probably equal to the CGI, both of which are really impressive, and the cinematography adds another layer of brilliance to the film. In terms of acting, Theron delivers a standout performance, and she really becomes her character in a believable way. Hardy also does well, even with limited dialogue. But in the end, it comes down to the stylized, ""cool"" cinema that fills the screen during 'Fury' that makes it the fun action ride that it is.

While it might not be everyone's cup of tea, 'Mad Max: Fury Road' is a great soap opera that runs on dust and motor oil, and makes a great case for reviving the franchise for a few more lovely days on the road.",NEUTRAL
"Jun 21, 2015","Fine action film that virtually ignores characterization and plows thorough at full throttle.  Off-putting and disturbing sequences abound.  Not for kids.  I liked it, but didn't love it.",NEUTRAL
"Jun 21, 2015",Everything I've ever wanted in a movie! Two thumbs up!,NEUTRAL
"Jun 21, 2015",one of a kind! a perfect mad max movie. incredible action and story line.,NEUTRAL
"Jun 21, 2015","Terrible reboot of a classic trilogy. The most over hyped, falsely advertised film in history of cinema. You know the world is in trouble when a movie like Fury Road is the best cinema has to offer you these days. Audiences of today could care less for a good story with character development and would rather just sit back and watch two hours of explosions with no real impact behind them. Characters are killed brutally, but we no nothing about them, so why should we care about their demise? Why should we care about this one dimensional character called ""Max"" who is nothing but a generic action hero who takes a back seat, in his own film? Why should we care? Because the explosions are pretty. Pathetic.",NEUTRAL
"Jun 21, 2015",Action packed with some great sequences throughout and a unravelling plot that keeps you hooked till the end,NEUTRAL
"Jun 21, 2015",this was an awful experience.  acting was poor and the underlying theme was not subtle,NEUTRAL
"Jun 21, 2015",Absolutely one of the best movies of the summer,NEUTRAL
"Jun 21, 2015","I have seen a lot of movies but none quite like this- pure carnage through and through. A shame, just a little more story and a little less madness could have done wonders, but the novelty, amazing road action, and awesome soundtrack were enough for me to somehow still enjoy the movie- it was just that crazy.",NEUTRAL
"Jun 21, 2015","Feministic undertones aside, this movie is a blast.  With kinetic energy to spare and a slew of gloriously constructed action sequences (done with a refreshingly small amount of CGI), Mad Max is the quintessential modern action flick.  

4 1/2 STARS

-J.T.",NEUTRAL
"Jun 21, 2015",Best movie I've seen this year. It had great action sequences and it really built an amazing post-apocalyptic world.,NEUTRAL
"Jun 21, 2015",Looks like a live action version of the game Rage: visually it's fantastic but it's as shallow as they come. Tom Hardy is a great actor but he's not Mad Max. Also the idea that this is a feminist film is utter nonsense given that the majority of the women in the film (i.e. the wives) look and dress like fashion models on a location shoot. If you want a couple of hours of mindless well filmed action scenes masquerading as something more this is the film for you (you might like Rage too). If you want an actual plot with real character development best look elsewhere.,NEUTRAL
"Jun 21, 2015",Delivers what it promises. It is a petrol headed action movie. The sequences are pretty awesome.,NEUTRAL
"Jun 21, 2015","Pretty decent movie. I didn't like it as much as the originals, but it was a very good sequel, especially for one that was made 30 years after the originals. The movie had great action and great acting. But, in terms of the story, I didn't think it was as imaginative. But, it sure was an entertaining movie to watch.",NEUTRAL
"Jun 21, 2015",where is the 1973 Ford Falcon XB GT coupe police interceptor. not enough it....  WTF.... COME ON.... I like the movie the only good thing about it.   is the Cars... that's it... the actors OK.. Director could of slowed it down a bit and tap into how the world got this point.. .. characters are good... but the movie is OK... I'm a big fan of Mad Max grew up watching all first three movies... So I will stick with the old and and enjoy the visual effects of the new...,NEUTRAL
"Jun 20, 2015",Loved the action! One giant road battle but kept your attention.,NEUTRAL
"Jun 20, 2015","The visuals were stunning, on a continuous basis. This made up for the tedious plot, which never really grabbed my attention. Non-stop violence,  choreographed like a two-hour ballet so it never seemed real - almost dance-like. I think it's visually interesting on a big-screen, so if you're going to see it, see in a theater.",NEUTRAL
"Jun 20, 2015","I can hardly wait to see it again. George Miller has topped himself several times over with this spectacle. $150 million was the budget and it was all put right on the screen in a long procession of action, incredible vehicles, demented characters, and mind boggling stunts and visuals. Anybody who wants to complain that it didn't have much of a plot should stick to books because they are not understanding or appreciating that this is a visual medium and that Miller has upped the ante for how action & adventure flicks should be shot. Tom Hardy makes a great Max and Charlize Theron is every bit his equal as Furiosa, a character I hope we'll see again in future films. Just see it!",NEUTRAL
"Jun 20, 2015",One of the best movies I've seen in a long time,NEUTRAL
"Jun 20, 2015","This movie was terrible. The movie attempts to tell most (if any) back story during never-ending and intense action sequences with characters who you can barely understand. As a result, you really don't know what's going on or why the characters are doing what they're doing until they're done doing those it. I was really shocked it had such high ratings. I don't think it was just me. Other people in the theater were yawning, laughing. I suppose, if you're brain-dead and you like action without plot or story, then you'll love this.",NEUTRAL
"Jun 20, 2015",AcciÃ³n de principio a fin!!!! Espectacular,NEUTRAL
"Jun 20, 2015",Roller coaster from start to finish. Hang on to your butts.,NEUTRAL
"Jun 20, 2015",OK... Expected much more with the ridiculous critic score...,NEUTRAL
"Jun 20, 2015",Best movie I seen in over a year! Action pact and solid acting. Bravo George Miller!,NEUTRAL
"Jun 20, 2015","Normally I don't go for these type of movies...but this one was so creative!!   1 F bomb!  Congrats for not throwing that one around all the time!   It had humor, amazing stunts and I loved that women rule!!!",NEUTRAL
"Jun 20, 2015","When I watched this movie I was going in with no knowledge of the Mad Max movies previous of this one. This movie is very entertaining, with car chases, and explosions, and strange looking characters. This movie was a lot of fun watching.",NEUTRAL
"Jun 20, 2015","I will personally, carry this film through the gates of Valhalla!!!",NEUTRAL
"Jun 20, 2015",Now one of my favorite movies ever made.,NEUTRAL
"Jun 20, 2015","Even after seeing Inside Out (a close second), Mad Max remains my favorite summer movie so far. Go see this movie!!!",NEUTRAL
"Jun 20, 2015",certainly entertaining,NEUTRAL
"Jun 20, 2015","Without a doubt the most brilliant Mad Max film of the series. Well scripted, well directed, well filmed and very well acted.",NEUTRAL
"Jun 20, 2015",A must see film for Max fans. So good that you don't even care how stupid the concept is.,NEUTRAL
"Jun 20, 2015",Action pack from start to finish. Gets better each time I see it.,NEUTRAL
"Jun 20, 2015",Boring but interesting,NEUTRAL
"Jun 20, 2015","One of the best action films in ages
Can't wait to see again",NEUTRAL
"Jun 20, 2015",2 hour car chase.  unnecessarily violent.  maybe 50 words of dialogue.,NEUTRAL
"Jun 20, 2015","Charlize theron and the other guy. What the bloody hell does this have to do with anything post apocalyptic. Just a bunch of girls driving across the desert with spatterings of really non-existent violence. Ridiculous to even class this as ""Mad Max"". More like post apocalyptic Thelma and Loiuse",NEUTRAL
"Jun 20, 2015",action was cool but no story,NEUTRAL
"Jun 19, 2015",Finally another Mad Max!!,NEUTRAL
"Jun 19, 2015",Pure adrenaline. Total blast of a movie. Tense and fast paced with just enough dialog to give you a chance to catch your breath. Great popcorn flick.,NEUTRAL
"Jun 19, 2015",what am I missing... they drive to one place but the women talks the other women of the man to go to the green place. there are creepy stupid people with no hope and nothing to do besides try to look like a zombie. then they drive back & try not to get killed. okay??? what was good about this movie?,NEUTRAL
"Jun 19, 2015","My husband loved this movie, and was quite insistent that our sons and I go to see it with him. I spent the first 20 minutes or so wishing I could figure out what was going on, who I was supposed to care about, and wondering if it was going to improve, ever. There were a few places in the middle of the movie when the incredibly gratuitous chase scene paused and something interesting happened (actual dialogue, anyone? please?) Then it was more chasing, more people dying, including a couple I actually had started to finally find interesting, and finally the movie was over. I spent most of the drive home trying to shake myself out of a blue funk, and wishing I could have those 2 hours of my life back. I wouldn't recommend this to anyone who actually likes plot lines, interesting characters, or enjoys a bit of humor - none of these things were present.",NEUTRAL
"Jun 19, 2015",felt like a 2 hour car chase that never felt boring,NEUTRAL
"Jun 19, 2015","This one is pure metal, from start to finish.",NEUTRAL
"Jun 19, 2015","From the beginning until the very end, ""Mad Max: Fury Road"" managed to deliver one of the most intense and satisfying movie experiences I've ever had. I can say that it might be the best action movie I've seen. Thanks to the ingenious mind of George Miller, this movie creates an unique atmosphere . And that same atmosphere builds a sheer sense of awe.
Max comes back as the leading man, played by Tom Hardy. He is a man with only one goal, which is to survive. Unfortunately, he gets caught by the warboys, who destroy the Interceptor and take him to a citadel. Returning once again to the Mad Max franchise is Hugh Keays-Byrne, who gives life to Immortan Joe, an uncanny and intimidating ruler who reigns the citadel as a god-like figure. Also, he is the leader of the warboys. Charlize Theron makes an unforgettable role as Imperator Furiosa, who has been sent by Joe on a mission to collect fuel from Gas town. However, she takes a detour for a personal reason. As soon as Joe finds out that she took his wives out of the citadel, he deploys his forces to retrieve his prized possessions. This is when the warboys come in, and we take a peek of a sick warboy, Nux; played by Nicholas Hoult. He wants to join the chase, but he is very weak. So, he takes a blood bag with him, a healthy person, to fill him up. That person happens to be none other than Max himself, who was designated as an universal blood donor.  Just a reminder, this whole sequence was only the setup for the spectacle to come.
Then, Fury Road becomes a visual feast, as one car smashes into another car, people get blown up, a mad guitarist plays a guitar that shoots fire and a huge sandstorm appears... it's epic. Just pure epicness.  If I had to describe this movie in a few words, I'd say that it is a relentless orchestra of pure, beautiful chaos.
Despite a minor shortcoming that I can overlook, this film is very entertaining. With an amazing musical score, realistic stunts and visuals, ""Mad Max: Fury Road"" is worth watching, and it will remain one of the best.
May this movie ride eternal, shiny and chrome.",NEUTRAL
"Jun 19, 2015",Tom Hardy at his best,NEUTRAL
"Jun 19, 2015","It's better than the original no doubt but I'm 30 years older now too. The visuals of this version match what the original made me feel. I'm happy they made it. I'm not sure it'll reboot anything though like the new Star Trek genre has. But maybe that's not the point. Maybe it was for us Gen-Xers simply to feel complete. Regardless, it works.",NEUTRAL
"Jun 19, 2015",Great film go check it out,NEUTRAL
"Jun 19, 2015","I thought this movie lacked any character development. This made the endless action scenes feel hollow and empty. Mostly because it was impossible to care for the characters. Also the design was odd and seemed unbelievable for t
he world.",NEUTRAL
"Jun 19, 2015","Best movie of the year so far. Visually stimulating, great action, very original. Ok story and a little disappointed that Theron was more of the lead than Hardy but I would see this again.",NEUTRAL
"Jun 19, 2015","Visually stunning if a few notches too grotesque for my liking. It felt like Fast&Furious, set in Dune, with the epic carnage of a Chinese war movie, which, with a one-armed Charlize at the wheel, isn't necessarily a bad thing. The movie is badly named though, as Max hardly seemed mad throughout the movie, and should probably have just be called 'Worried Max'",NEUTRAL
"Jun 19, 2015","With its fast-pacing and exhilarating action sequences, acclaimed director George Miller delivers  a summer blockbuster with a fascinating story line.",NEUTRAL
"Jun 19, 2015","Good and ok, but not much of a story line though. it was sorta like one big car chase lol. good graphics, and overall an ok movie.",NEUTRAL
"Jun 19, 2015","If you're into heavy action with little plot then you'll love it. However, like I said, it lacks in the plot department and often leaves you confused or wondering. However the action is in your face and very fun but can only take a film so far.",NEUTRAL
"Jun 19, 2015","was MAD !! as the title suggests once you get your head round the first 20 minutes and what the heck you are watching, it grips you by the balls and doesn't let go.... 

You do have to over look certain bits, where you know.. they would certainly die! but you can do this because this film is mental... none stop action!! it's a pulsating adrenalin rush that by the end leaves you gasping for breath but what's more!!",NEUTRAL
"Jun 19, 2015",Meh.  Vehicles were cool though.,NEUTRAL
"Jun 19, 2015","Really had no idea what to expect when I went to see this. I walked out of the theatre shaking and grinning ear to ear, and saying ""that...was amazing!"" Yes, I'm a fan of the old ones, but this certainly took it to another level of excitement. Everything about it was so good, and I appreciate the minimization of the script. Not much really needed to be said, and any more lines might have ruined it.",NEUTRAL
"Jun 19, 2015",edge of the seat from beginning to end!,NEUTRAL
"Jun 19, 2015",GREATEST MOVIE IN THE HISTORY OF CINEMA!!!,NEUTRAL
"Jun 19, 2015",http://manleysmoviesreview.tumblr.com/post/121554278179/mad-max-fury-road,NEUTRAL
"Jun 19, 2015",A perfectly balanced action film.,NEUTRAL
"Jun 19, 2015",There's nothing like it.,NEUTRAL
"Jun 19, 2015","Finally A Good Reboot On A Classic Movie Series That Original Star Movie that Mel Gibson. Tom Hardy Takes The Lead Role Of Max. Good Cast ,Story And Director George Miller The Original Directed The Original Movies. For The Action Movie Lovers  This Does Not Let Up.I Would Recommend This Movie.",NEUTRAL
"Jun 19, 2015",Amazing!!  Went to see it twice already. Would definitely be willing to pay and watch 3 more times.,NEUTRAL
"Jun 19, 2015","I always enjoy a sequel/prequel that pays homage to the original movie. This movie does just that with a new plot line in the spirit of the previous movies. The only criticism that I have is this. I would have liked to have seen more character development and maybe 10 less minutes of driving. I understand the title of the movie denotes a lot of road rage... but a few more minutes of dialogue.... sometime there is such a thing as ""too much action"".",NEUTRAL
"Jun 19, 2015",Get your blood bag ready for a lovely day! this is one thrill ride you wont want to miss! Mad Max: Furry Road is an instant hardcore action classic.,NEUTRAL
"Jun 18, 2015","A lot more depth than I expected. A bit long at times and the action seemed a bit forced, but I thought the movie was worth the price of admission. I believe I got the early-bird rate.",NEUTRAL
"Jun 18, 2015","Mad Max: Fury Road is motivated to deliver upon exactly what its promotional materials, and the originals, suggest, and does so with just as much intent as the interesting characters set out on their mission for redemption.  Director George Miller waited years to be able to acquire enough finances to create this vivacious, explosive, exciting, and masterfully-crafted remake of the original Road Warrior, and it shows.  No minute of the film is put to waste, no detail overlooked, no opportunity missed.  Fury Road is entertainment at its finest constructed in a way that almost forces the viewer to appreciate just how much effort is put into the creation of each individual scene.  Even with shortcomings in character development and backstory that leaves something to be desired, its hard to hate on something that knows exactly what it's trying to do, and does a damn good job carrying it out.",NEUTRAL
"Jun 18, 2015",Can't even begin to say how much I enjoyed this. Being an original mad max fan this was a generation trip and a half and way better than when the other george decided to get back in the star wars seat. Miller wins!,NEUTRAL
"Jun 18, 2015","loved this movie, wish max would have played a bigger role",NEUTRAL
"Jun 18, 2015","Fast pace, no down time, unexpected!",NEUTRAL
"Jun 18, 2015",I'm not sure who the critics are but normal people will not like this movie. this movie was 98 percent rotten.,NEUTRAL
"Jun 18, 2015","Mad Max delivers on so many different levels: brilliant action sequences and visuals (including genuine practical effects), engaging characters and great performances by those who play them, fantastic direction with both story and framing, and originality (especially for a franchise film). Fans of the original and newcomers to the series will enjoy this visually stunning and gripping film from beginning to end and leave hoping more of its kind will be on its way.",NEUTRAL
"Jun 18, 2015","WARNING: EVERY MOVIE YOU SEE AFTER MAD MAX FURY ROAD WILL BE A COMPLETE AND UTTER DISAPPOINTMENT!!!  IF YOU SEE ONE MOVIE IN YOUR ENTIRE LIFE, THEN IT NEEDS TO BE MAD MAX FURY ROAD!",NEUTRAL
"Jun 18, 2015","This 'movie' is what's wrong with cinema today - all visuals, crap plot, riding on the success of it's predecessors and too much money spent on explosions. I used to like Charlize Theron. Not any more. This film made Michael Bay films seem 'reserved' and 'subtle' and 'passive'. I want my two hours back.",NEUTRAL
"Jun 18, 2015",Loved it! Tons of action!,NEUTRAL
"Jun 18, 2015",Bigger letdown than the Super Bowl,NEUTRAL
"Jun 18, 2015",It ain't groundbreaking,NEUTRAL
"Jun 15, 2015",The most action you are likely to see packed into one movie this summer,NEUTRAL
"Jun 15, 2015","Mad Max: Fury Road has intense action, a strong cast, and good visuals. The movie is entertaining and a worthy follow-up to the previous movies.",NEUTRAL
"Jun 15, 2015",Can't remember the last time I smiled so much in a theater.  Finally something brilliant that breaks the mold.,NEUTRAL
"Jun 15, 2015","Visceral, vibrant, and thoroughly entertaining from start to finish, Fury Road wholly reinvents the Mad Max series.   It's a wonderful reboot that never strays from its intent or narrative - a supercharged chase film with surprisingly human undertones.  Apparently, a sequel is already in the works, and I for one cannot wait to go back ""into the wasteland.""",NEUTRAL
"Jun 15, 2015","Lots of action involved in a very long car chase scene. Entertaining, but the story doesn't develop much passed that.",NEUTRAL
"Jun 15, 2015","I would rather sit through 20 Sharknado sequels than put up with 10 minutes of this piece of crap again. This shows where our society is headed. No plot, bad acting, all nonsensical action. I can only feel sorrow for all of all of the trees that gave their lives to fabricate the scripts. I'm sure they they would have preferred to be made into a softer grade of paper so some worth while purpose would have been fulfilled. I even had to give it half a star just to post this review.",NEUTRAL
"Jun 15, 2015","This movie is splendid mayhem. I enjoyed it even more than the original Mad Max, which is considered a classic. The visual effects are stunning, and the plot is meaty enough to keep the viewer engrossed till the end. I regret not being able to watch it on the big screen.",NEUTRAL
"Jun 15, 2015",When ever I try to explain my favorite scenes in this movie I can't. An hour and 30 minutes well shot action. Will see again.,NEUTRAL
"Jun 15, 2015",This movie is amazing! Best movie this year so far. I've seen it twice already and can't wait to watch it again!!,NEUTRAL
"Jun 14, 2015",Visually entertaining and the action was over the top and that's just good.,NEUTRAL
"Jun 14, 2015",very boring..no story.. no change of scene..if you want to be entertained just skip this one,NEUTRAL
"Jun 14, 2015","Completely bonkers, and completely awesome.  I don't know how George Miller turned an over-the-top action sequence lasting two hours into a thoughtful, remarkable movie that works.",NEUTRAL
"Jun 14, 2015",Super fun. Crazy action movie.,NEUTRAL
"Jun 14, 2015","I thought this movie would be similar to the previous title, but sadly it was more like a silly apocalyptic death race. The actors were rather horrible withe the main characters garbling through their lines. in the end I was unimpressed even with the anticlimactic death of the main antagonist and lack of emotion from the actors when character after character died. I even cared less and less as time went on and found myself looking at my phone.",NEUTRAL
"Jun 14, 2015",Pretty good. Not convinced it's 5 stars though.,NEUTRAL
"Jun 14, 2015",Best movie I've ever seen. Hands down.,NEUTRAL
"Jun 14, 2015","Rarely does a director nail it in character development, store depth, and visual expression, but George Miller (thanks to WB's trust) delivered. The allegory and action here rival only The Matrix and Terminator 2.",NEUTRAL
"Jun 14, 2015",Very disappointing. Good action but very thats it. People were leaving the theatre.,NEUTRAL
"Jun 14, 2015","This movie was honestly much MUCH better than I expected it to be. If I told you that I was going to make a film about car chase battles set in a post apocalyptic nightmare while also highlighting a theme of female empowerment, you'd probably look at me like I was insane. Feminism and car explosions don't go together you say?!? Well, apparently they do and to a colossal effect. Charlize Theron is the real hero of this movie, starring as Furiosa, a female soldier in the fanatical army of ""Immortal Joe"" who goes rogue to kidnap Joe's wives/slaves to bring them to freedom. She is pursued for the next 90 minutes with the help of Max (Tom Hardy) an escaped prisoner of Joe's army. While it sounds like it could be tedious, it isn't. The action sequences are punctuated by sincere character development, and this director lets you know that the stakes are real. ANYTHING really can happen to anyone in this movie. Add to that real life stunts and a welcomed lack of nauseating CGI effects and you've got a very visceral movie in MAD MAX: FURY ROAD.",NEUTRAL
"Jun 14, 2015","Weirdâ?¦ action, out of control havoc. Still great.",NEUTRAL
"Jun 14, 2015","Really fun ride, but don't expect it to deliver on the crazy good reviews.",NEUTRAL
"Jun 14, 2015",Absolutely entertaining. This is better than Road Warrior.,NEUTRAL
"Jun 14, 2015","High octane super fun. I like the fact that the girls, were not just sitting around going ""help me help me!!!"". the special effects sequences were ground breaking and the stunt work was superb. Only flaw. I think ""MAX"" could have been a bit more exciting...",NEUTRAL
