Date,Review,Score
"Jul 19, 2012",It is just perfect; there's no use explaining why. It just is.,NEUTRAL
"Jul 17, 2012",There's a lot of action and it's pretty easy to keep watching. Despite the fact that it's 3 hours long,NEUTRAL
"Jul 17, 2012",Best movie ever! Classic for epic fantasy lovers!,NEUTRAL
"Jul 17, 2012",cant remmeber if i seen this one or not lol,NEUTRAL
"Jul 17, 2012",Its LoTR... It was extremely well done!,NEUTRAL
"Jul 17, 2012",The more this trilogy progresses the better these movies are! The Battle of Helms Deep is brillant!,NEUTRAL
"Jul 17, 2012","The perfect trilogy continues with this second part of Peter Jackson's amazing storyline. The two towers is has the most drawn out talking but is made up by the spectacular battles that are taken place. The two towers draws the fellowship of the ring to the return of the king in a way that is something not many other trilogys could do. Again if you haven't seen this movie, go see it! A must see.",NEUTRAL
"Jul 17, 2012",personally its my favorite lord of the rings movie.,NEUTRAL
"Jul 17, 2012",Favorite movies ever!,NEUTRAL
"Jul 16, 2012",Not as good as the others but a necessary step in the trilogy. The battle at Helms Deep is awesome! Again the extended is better!,NEUTRAL
"Jul 16, 2012","The Two Towers is said to be the best out of the trilogy. Personally, I disagree. But its still Excellent in every way.",NEUTRAL
"Jul 16, 2012","Even better than the first, picks up and multiplies all the drama from the first.",NEUTRAL
"Jul 15, 2012","The Two Towers succeeds where The Fellowship of the Ring failed. It is longer, but this is less evident than in the first. There are epic battle scenes, beautiful set pieces, humor, and -well, let's just say that The Battle of Helm's Deep was probably one of the best action scenes I've ever seen. Just beautifully done and amazing. You should watch it, especially the extended editions. The extended editions are longer but possess way more action, a few deleted scenes, and documentaries.",NEUTRAL
"Jul 15, 2012","The Lord of the Rings trilogy slows down a bit in the middle, just like the books. The Two Towers is more than necessary. It's vital & I enjoy it.",NEUTRAL
"Jun 19, 2012",Very few miss steps.,NEUTRAL
"Jun 19, 2012",One of the best movies ever!,NEUTRAL
"Jun 18, 2012","amazing action, amazing story. possibly the best of the series.",NEUTRAL
"Jun 18, 2012",just not a huge fan of the movies,NEUTRAL
"Jun 18, 2012","The best of the trilogy for me, absolutely perfect!",NEUTRAL
"Jun 17, 2012",Better than the first,NEUTRAL
"Jun 17, 2012",It seemed way too dark the whole time.,NEUTRAL
"Jun 17, 2012",pretty fun except for the Homosexual actor in the leading role,NEUTRAL
"Jun 17, 2012",peter jackson is my home boy!,NEUTRAL
"Jun 16, 2012",nice full moon from the beginning could have been better could have been worse.,NEUTRAL
"Jun 16, 2012",Awesome movie. Loved it.,NEUTRAL
"Jun 16, 2012",Continues the story quite well. Lots of new characters and surprises.,NEUTRAL
"Jun 16, 2012",The battle for helms deep was awesome!,NEUTRAL
"Jun 16, 2012","More political than the first, but still just as good. The war scene was done very well.",NEUTRAL
"Jun 16, 2012","I remember seeing this in the theatre and when it ended I was both amazed and frustrated. Amazed at seeing such a great movie, and frustration from having to wait a year to watch the conclusion. I am glad I can now watch the third one straight away.",NEUTRAL
"Jun 16, 2012",Character development is one that is perfected during the trilogy.,NEUTRAL
"Jun 14, 2012",Favorite movies ever!,NEUTRAL
"Jun 14, 2012",One of the most epic action movies ever.,NEUTRAL
"Jun 13, 2012",Awesome finale of the film adaptions.,NEUTRAL
"Jun 13, 2012","Usually a trilogy suffers from an unnecessary sequel. Trust me, folks, this one is very, very necessary.",NEUTRAL
"Jun 3, 2012",havent seen it in forver,NEUTRAL
"Jun 3, 2012","Toooooooooooooooo loooooooooooong , sorry not a big fan of these films.",NEUTRAL
"Jun 3, 2012",Wonderful and effective storytelling.,NEUTRAL
"Jun 3, 2012","It's less repetitive than the first instalment loosening the movie a little bit, but remains to feel constricted and stuffed for the designated 3 hours, causing some pacing issues. None the less, its enchanting score, memorable performances, utter complexity & spectacular visuals make this engaging and transfix eyes to the screen, keeping full interest and deep, intelligent thoughts during the movie.",NEUTRAL
"Jun 2, 2012",epic film. It's a masterpiece in the genre of fantasy!,NEUTRAL
"Jun 2, 2012","The battles are bigger, the visuals more impressive, the saga continues with little to complain about.",NEUTRAL
"Jun 2, 2012","Fantastic, there is just a character in there who's scenes could be taken out and the film could be no different, aka I didn't like that character.",NEUTRAL
"Jun 1, 2012","The second chapter of Peter Jackson's epic trilogy is *bigger and badder* than it's predecessor. Fueled and charged with engaged drama, anticipating build-up, and larger-than-life epic battle scenes: this is quite the achievement in filmmaking.",NEUTRAL
"Jun 1, 2012","trop bon!!
(So good!!)",NEUTRAL
"Jun 1, 2012",great!!! grand!! good!!,NEUTRAL
"Jun 1, 2012",One of the best Battles ever portrait in a movie.,NEUTRAL
"May 31, 2012",I liked all the action in this one,NEUTRAL
"May 31, 2012",You should watch this immediately after watching The Fellowship.  If you do this I recommend watching these on a Saturday or Sunday.  It's worth it.,NEUTRAL
"May 31, 2012","The second film in the LOTR trilogy splits up the Fellowship, this film is where the story really picks up.",NEUTRAL
"May 30, 2012",i love lord of the rings. my fav movies my fav books. no questions asked.,NEUTRAL
"May 29, 2012","Although Hollywood in general is not known for making good sequels, this breaks that curse and continues a great movie trilogy.",NEUTRAL
"May 29, 2012",One of the best movies ever created.,NEUTRAL
"May 29, 2012",Loved it. The battle scenes are unbelievably realistic,NEUTRAL
"May 28, 2012",awesome movie keep in your seat at every moment. the direction of the movie is the best thing of the whole movie.,NEUTRAL
"May 28, 2012",i liked it but still feel like its slightly overrated,NEUTRAL
"May 28, 2012","Fantastic sequel, a true blockbuster.",NEUTRAL
"May 28, 2012","The Lord of the Rings: The Two Towers is one of the greatest fantasy epics ever made.  Peter Jackson has done an amazing job adapting J.R.R. Tolkien's novel, making it a seamless continuation in this beloved trilogy.  The special effects are astonishing, delivering some of the most remarkable battle sequences ever made.  Additionally, the cast has improved their performances and have really emerged themselves in their characters.  Everything in this film, the cinematography, the score, the costumes, the sets, is spectacularly done.  The Two Towers delivers a compelling story and an outstanding adventure.",NEUTRAL
"May 27, 2012",Can't stand these movies...,NEUTRAL
"May 27, 2012",seriously the greatest film series based on the greatest book series.,NEUTRAL
"May 25, 2012",close from perfection!!,NEUTRAL
"May 25, 2012",This was  the perfect 2nd movie. I dont think neone could have done a better job.,NEUTRAL
"May 24, 2012","Love this movie but it was missing a lot from the book, still it was amazing",NEUTRAL
"May 24, 2012","My least favorite LOTR film but still one of the best films ever made, Peter Jackson: True Visionary",NEUTRAL
"May 21, 2012","It's such a great follow up to the first one. This is the ""action movie"" of the trilogy. Helm's Deep is by far one of the greatest (if not the greatest) battle sequences ever captured on celluloid",NEUTRAL
"May 20, 2012","Simply spectacular and beautiful! Love the music, cinematography, acting, everything! Just wish the story could move a little more faster in some scenes. 
Gandalf rules!",NEUTRAL
"May 20, 2012","weaponry, cool looking, cool music",NEUTRAL
"May 19, 2012",people who don't finish the trilogy just don't have the attention span II,NEUTRAL
"May 19, 2012",The battle scene at the end is worth watching.,NEUTRAL
"May 19, 2012",time to spit up and make a move,NEUTRAL
"May 19, 2012","Seriously, my eye lids are soooo heavy. Maybe I'll just shut then for a sec.....",NEUTRAL
"May 18, 2012","Just as engaging, beautiful, and dramatic as its predecessor, The Two Towers continues the adventure in fantastic fashion. While it might not be as exciting as the beginning or the ending of the trilogy, its introduction of Gollum and the separate stories more than make up for it. Battles are as epic as ever, aided by stunning visual effects and beautiful settings. The cast, likewise, continues to deliver strong performances across the board. The Two Towers is yet another exciting entry in Peter Jackson's near-perfect trilogy.",NEUTRAL
"May 18, 2012","Amazing effects, great characters, landscapes, and incredible action. Lord of the Rings: The Two Towers isn't just the best movie of 2002... its might be the best movie of all time.",NEUTRAL
"May 17, 2012","I remember falling asleep at midnight durring this movie back in 5th grade.

But the Extended cut brought so much more to enjoy and keep myself awake for. This is my least favorite of the three, but the added character development with Boromir and Faramir was absolutely perfect and deserved a spot in the theatrical run.

Also, they could have done a better job with some of the cuts and minor editing aspects that really make it looks dated already or even sloppy.",NEUTRAL
"May 15, 2012","The precious saga progresses with a substantial dose of memorable battle scenes demonstrating the films audio and video supremacy, unmatched layers of complexity within both antagonist and protagonist, execution and production unlike anything we've ever seen before.",NEUTRAL
"May 15, 2012","Saga continuous. Along with fantastic cinematography,graphics and soundtrack",NEUTRAL
"May 7, 2012",boring! had a nice nap.,NEUTRAL
"May 7, 2012","ONE of the best movies of all time, if you havent seen it, well you better get a move on!",NEUTRAL
"May 7, 2012","To follow up a masterpiece is a daunting task for any filmmaker.The task faced by Peter Jakson in making The Two Towers was fomidable,but the eventual product turned out to be  moreso.Well acted,woderfully shot and skillfully told storyline,The Lord Of The Rings continues strongly thanks to the Two Towers.",NEUTRAL
"May 6, 2012","The first chapter was basically character introductions; in 'The Two Towers', we see the real adventure start to play out.  There are some exciting moments in this one, but the whole film is basically building up to an hour-long climatic battle of epic proportions.  We are also introduced to the bizarre Gollum character, which that in itself is enough reason to watch.",NEUTRAL
"May 6, 2012","While not the best LoR movie, it's certainly the most inventive.",NEUTRAL
"May 6, 2012","It benefits from being the middle film and not needing to start or finish conclusively, but whatever the reason, it's an epic film that never loses its engagement and by far my favourite one in the trilogy.",NEUTRAL
"May 5, 2012",Loved every second of it.,NEUTRAL
"May 5, 2012",Was alright but needed for the other two.,NEUTRAL
"May 4, 2012","All seemed lost at Helms Deep, until the arrival of the Rohirrimm. The best moment would have to be Aragorn riding with the Rohan King.",NEUTRAL
"May 4, 2012","The Two Towers presents a fresh, darker and more epic tone than Fellowship and uses the growing uncertainty of the Ring's fate to construct enough dramatic depth.",NEUTRAL
"May 3, 2012",all lotr are worth seeig many times,NEUTRAL
"May 3, 2012",Here's where the corruption ensued - The Two Oscars.,NEUTRAL
"May 3, 2012","My favourite of the series, although they all deserve no less than 5 stars. The epic, the characters, the relationships, the complete encompassing of a whole new world... battles.. it's just fun fun fun.",NEUTRAL
"May 3, 2012","After watch this piece of art I'm only want more. Full of good action, and intensity. Probably the best of the trilogy.",NEUTRAL
"May 3, 2012",Good movie well design ...,NEUTRAL
"May 2, 2012",The darkest of the three. And the most hopeful. Talk about a great film.,NEUTRAL
"May 2, 2012",Probably my favorite of the three,NEUTRAL
"May 2, 2012",The weakest of the three LOTR films. Still good.,NEUTRAL
"May 2, 2012","The best of the trilogy. More action, less walking.",NEUTRAL
"May 1, 2012",Second if the trillogy this film focuses more on the war itself then the troubles of Frodo. Battles are amazing.,NEUTRAL
"May 1, 2012",I absoultely love all of the Lord of the rings movies!,NEUTRAL
"Apr 30, 2012",My favorite of the trilogy.  The special effects are incredible.,NEUTRAL
"Apr 30, 2012",It has Elijah Wood in it...nuff said.,NEUTRAL
"Apr 30, 2012","The battle of Helm's Deep is a battle worth watching. Big, broken, courage and hope. Andy Serkis pull an amazing role as Gollum.",NEUTRAL
"Apr 30, 2012",great movie especially loved smeagol/gollum,NEUTRAL
"Apr 30, 2012","The most underrated chapter in the trilogy, The Two Towers boasts one of the best battles in the history of cinema. Incredibly well-made and superbly plotted, everything builds up to that conflict. Yes, it is slow moving at times, but it rewards patience. Nothing short of a masterpiece.",NEUTRAL
"Apr 29, 2012",i love that movie it was great all the killing and stuff a saw it 20 times,NEUTRAL
"Apr 29, 2012","Educating Alex with LOTR, he asks so many questions!",NEUTRAL
"Apr 28, 2012","Every elemental aspect of what makes a film beautiful compliments one another here perfectly. This time around Jackson has nailed the element of atmospheric lighting more so than in the first installment, crafting viscerally bleak sorrow that bleeds pure emotion with the driving structure of impacting performances, The Two Towers is a movie created from experience shown through commitment, that trumps its predecessor as it should, by deftly blending drama and soul with its vast scope of epic fantasy action. Bringing cinematic art to awesomely powerful levels in every area.",NEUTRAL
"Apr 28, 2012",Orlando bloom need i say more????,NEUTRAL
"Apr 28, 2012","The Two Towers is probably is my least favorite movie out of the series, but I still love this movie. Even though this movie has the fewest action out of the trilogy, whenever the action and battle sequences happen, it's nothing short from spectacular. Filled with fantastic acting, fantastic direction, and excellent storytelling, I absoultely love this film.",NEUTRAL
"Apr 28, 2012",A monumental technical achievement.,NEUTRAL
"Apr 28, 2012",Beyond improvement? My favorite of the 3,NEUTRAL
"Apr 27, 2012",BORING! don't understand why people go crazy for this.,NEUTRAL
"Apr 27, 2012","pretty good
but confusing",NEUTRAL
"Apr 27, 2012",This is one of the best movies of the best series ever made! It shouldn't be in the same category as all the others! This one gets 15 stars!,NEUTRAL
"Apr 27, 2012",The battle at Helms Dee[ - one of the best fight scenes I've ever seen in a movie.,NEUTRAL
"Apr 27, 2012",Words can't describe it.,NEUTRAL
"Apr 26, 2012","La saga tomó su importancia cuando cierto flaquito se apareció entre nuestros heroes, sellando el destino que les deparará.",NEUTRAL
"Apr 25, 2012",Good not great. Worst of the series,NEUTRAL
"Apr 19, 2012",These movies are awesome. Especially the extended versions.,NEUTRAL
"Apr 19, 2012","A part two of a trilogy that rivals ""The	Empire Strikes Back"". A great achievement.",NEUTRAL
"Apr 19, 2012","The worst of the Lord of the Rings series, too many unnecessary differences from the books for my liking, but of course still fantastic.",NEUTRAL
"Apr 18, 2012","AdaptaÃ§Ã£o fantÃ¡stica, mas deixa a desejar. Mesmo sendo um pouco decepcionante se comparado Ã s duas outras adaptaÃ§Ãµes ( Sociedade Do Anel e Retorno do Rei), ainda sim, este filme Ã (C) realmente incrÃ­vel. NÃ£o um fim nem um inÃ­cio, mas uma ponte segura ligando  entre a Sociedade e o Rei. Exatamente agradÃ¡vel, por assim dizer.",NEUTRAL
"Apr 18, 2012",I know every thing about this movie.,NEUTRAL
"Apr 18, 2012",An brilliantly acted fantasy adventure that does Tolkien's second chapter justice.,NEUTRAL
"Apr 17, 2012","not quite as deep as the books, but in bringing the story to the masses, Jackson did a very good job of it.",NEUTRAL
"Apr 17, 2012",least favorite out of the this series,NEUTRAL
"Apr 17, 2012",Too dark and I got really sick of Frodo,NEUTRAL
"Apr 17, 2012","awsome beginning,brings u rit in the thick of things",NEUTRAL
"Apr 17, 2012",My favourite trilogy of all time!!,NEUTRAL
"Apr 16, 2012",AMASING!!!!!!!!!!!!!!!! THIS MOVIE ROCKS!!!!!!!!!!!!,NEUTRAL
"Apr 15, 2012","Mind blowing, takes your breath away!",NEUTRAL
"Apr 15, 2012","An essential component of what is now destined to be among the best film franchises of all time. Spectacular in every sense of the word, even if you don' t know an Orc from a Uruk-Hai. Once again the cast are spot and every page (At least almost) comes alive with utter brilliance, the cast are really getting into their characters now which seemed hard on paper and to bring Middle Earth alive is a great feat. Peter Jackson has done a wonderful job and only nutcases can't see how much hard work and art has been put into this film, it does get a little slow in the middle but after that is an epic rush. It's just so beautiful to watch. The film draws you in, and never lets you down as it delivers more action and more complexity than the first one. It is a brilliant lead into the finale. The fantastic thing about the film is that though it is of the fantasy genre, we feel close to these characters and actually care about their situation. It's surprising that despite the use of CGI work, nothing seems fake. Everything is tangible and raw.",NEUTRAL
"Apr 15, 2012",A great pt two of the 3 trilogy as with the first part it is visually stunning with great effects and brillant casting !,NEUTRAL
"Apr 15, 2012","One thing of the Two Towers I didn't like was there was three main stories it kept switching from. They were all good, but it would be nice if it showed one story all the way through, then the other, then the other. That is just me though. Other then that everything was good, the acting especially from Gandalf improved. The ending ""Gollum's plan"" was a great closing along with the song ""Gollum's Song"" I liked in the first one when they were all together instead of separate. The battle for Helm's deep was magnificent.",NEUTRAL
"Apr 15, 2012",An amazing story & an amazing film adventure (:,NEUTRAL
"Apr 15, 2012",exceptional film. acting is amazing and cinematography is beautiful.,NEUTRAL
"Apr 15, 2012",A great second act.  The battle of Helms Deep is intese and exciting.,NEUTRAL
"Apr 15, 2012",i know it was boring but it was a filler to all the action that happened in the first and the last read the book it is really good!!!! loved the movie and book!!,NEUTRAL
"Apr 14, 2012",Slow motion bastards..,NEUTRAL
"Apr 14, 2012",this is my favorite out of the trilogy. Gollum is my fav.,NEUTRAL
"Apr 14, 2012",My favorite book in the trilogy and I loved the adaptation here.,NEUTRAL
"Apr 14, 2012",all 3 of them were great movies,NEUTRAL
"Apr 14, 2012",The second of the very best.,NEUTRAL
"Apr 14, 2012","Out of the three, it's the worst. That being said, TTT is a solid movie!",NEUTRAL
"Apr 14, 2012",It's fantastic. Need I say more?,NEUTRAL
"Apr 14, 2012",great movie sometimes a little slow and very informational but just to great,NEUTRAL
"Apr 14, 2012",u all know how good it is,NEUTRAL
"Apr 13, 2012","The Two Towers is practically the middle of the The Lord of the Rings story; it doesn't have a beginning because that has been provided by The Fellowship of the Ring and it doesn't have an ending because that will be provided in the sequel. 

This is a little disappointing because it's another mightily long movie (179 minutes) that doesn't seem to materialise anywhere. But the fact that I am still giving the rating of four stars most certainly implies that the sequel was still an excellent film to say the least.

This time, unlike in the predecessor where everyone stuck together the squad splits in three. Frodo (Wood) and Sam (Astin) must continue in their quest to Mordor where they come across devious creature Gollum (voiced by Andy Serkis) who claims that he will help them in their quest to destroy 'The Ring'; is their new ally as innocent as he seems however?

The second group of the crew is made up of fellow hobbits Merry (Dom Monagham) and Pippin (Billy Boyd). The duo narrowly escape a brawl with Sauron's forces and are left alone in the woods with trees which are able to talk, walk and are basically comparable to 80ft humans! However, will the two hobbits find a helpful ally in them...or an unwanted villain?

The third and biggest of the bunches are the warriors. Gandalf (Ian McKellen), Aragon (Viggo Mortensen), Legolas (Orlando Bloom), Gimli (John Rhys-Davis) and co. battle for Middle Earth against Sauron's forces, protecting Frodo and Sam for them as they do this. They plan to take down Saruman (Christopher Lee) who is a big piece of Sauron's army.

Bigger and better than the first one? I think not, but a mightily good effort from Jackson again, replicating J.R.R Tolkien's fine books. Again a little long but an equally good movie all the same.",NEUTRAL
"Apr 13, 2012",The action was a lot better than that of the first. Still I found the pace of this movie to be more or less stagnant until the long drawn out battle that had some really cool visuals.,NEUTRAL
"Apr 12, 2012","my favorite in the series, not much to say, greatest movie trilogy of all time",NEUTRAL
"Apr 12, 2012","Again, I sooo love it!",NEUTRAL
"Apr 12, 2012","Again, I sooo love it!",NEUTRAL
"Apr 12, 2012",I rank the extended version up there with Fellowship.,NEUTRAL
"Apr 11, 2012",Best of the series much like Empire Strikes Back before it.,NEUTRAL
"Apr 11, 2012",All three films=11 glorious hours and 23 spectacular minutes of movie.,NEUTRAL
"Apr 11, 2012",A masterpiece. Peter Jackson outdid himself.,NEUTRAL
"Apr 11, 2012","A little bit better than the first, especially with Smeagle. But, still a tad too long.",NEUTRAL
"Apr 10, 2012",One Ring To Find Them....,NEUTRAL
"Mar 21, 2012","The two towers continues the lord of the rings trilogy as one of the best sequels ever made, along with Empire strikes back.",NEUTRAL
"Mar 20, 2012",A perfect sequel.. Quite possibly the greatest movie I've ever seen.,NEUTRAL
"Mar 20, 2012",Good but sometimes it's boaring... the extended version makes it more fun,NEUTRAL
"Mar 20, 2012","Excellent book, excellent movie.",NEUTRAL
"Mar 19, 2012",boooaring! Felt asleep seeing it.,NEUTRAL
"Mar 18, 2012","The best Lord of the Rings film period. It had so many memorable moments and tons of brilliant action sequences. Believe it or not, I liked Orlando Bloom this time around. It is a lot more aware that it has to put important thing into the time limit instead of useless things. It progresses the story further, but sometimes, I feel lost. There is like 20 stories going on at a time.",NEUTRAL
"Mar 18, 2012",love love love it. Its one of the best trilogies ever made.,NEUTRAL
"Mar 17, 2012",The high point of the series and perfectly positioning the finale.,NEUTRAL
"Mar 17, 2012",Easily the best one out of the trilogy!,NEUTRAL
"Mar 16, 2012",i <3 the battle of helm's deep and the gollum scenes,NEUTRAL
"Mar 15, 2012","Good to watch for the sake of the series, but does not bring anything other than effects to the table as far as emotional heartstring tugging.",NEUTRAL
"Mar 15, 2012",Got kind of tired of the rallying of armies...,NEUTRAL
"Mar 14, 2012","Again, it's been a while, but I know it's good.",NEUTRAL
"Mar 14, 2012","Lord of the Rings is my favourite trilogy ever, and I love it! It's just a beautiful epic.",NEUTRAL
"Mar 14, 2012",this was really good,NEUTRAL
"Mar 13, 2012",walking..... talking.... walking....talking,NEUTRAL
"Mar 13, 2012",Brilliant fantastic.,NEUTRAL
"Mar 12, 2012","One of my favorite movies, will do review later.",NEUTRAL
"Mar 11, 2012","Another amazing movie, without a doubt! Keeps getting better ;)",NEUTRAL
"Mar 10, 2012",My least favorite of all three films.,NEUTRAL
"Mar 9, 2012",I liked this one almost more than the first. I do not see how Peter Jackson pulled off this magnificient movie triagy,NEUTRAL
"Mar 8, 2012","With a much darker mood than it's predecessor, Two Towers does a wonderful job despite not benefitting from a beginning or a conclusion as the first and final films do. Notable performances include Viggo Mortensen as Aragorn.",NEUTRAL
"Mar 8, 2012",epic! best film of the trilogy,NEUTRAL
"Mar 8, 2012",You should take an afternoon off to watch this. Everything is set on such a massive scale and it's escapism like you've never seen before a must see for fans of sci fi and fantasy epics,NEUTRAL
"Mar 7, 2012",A bit on the boring side...,NEUTRAL
"Mar 7, 2012",se sintio muy larga..,NEUTRAL
"Mar 6, 2012",The best of the series. The most violent and has the best fight scene.,NEUTRAL
"Mar 5, 2012","Although not as eye-opening as the first film (Fellowship of the Ring) and impressively concluded as its successor, a terrific film although slightly less engaging.",NEUTRAL
"Mar 4, 2012",Really better in the special extended edition...,NEUTRAL
"Mar 3, 2012",The Second movie in the lord of the Rings was also really a good Show to see.,NEUTRAL
"Mar 3, 2012",Best of the series.  The battle of helm's deep will be legendary for years to come,NEUTRAL
"Mar 1, 2012","Personally this was not as good as The Return of the King, still an amazing movie with awesome cast. Great in so many levels.",NEUTRAL
"Feb 29, 2012",Deeper characters and more fascinating drama propel the franchise forward in a far more exciting and intriguing installment than the opener.,NEUTRAL
"Feb 29, 2012","Easily the greatest film series of our time.

just sayin'",NEUTRAL
"Feb 28, 2012",Best lord of the rings film.,NEUTRAL
"Feb 28, 2012",The one where all battles take place! Great sequel to the first! Definitely deserved to sweep the oscars!,NEUTRAL
"Feb 27, 2012",I really really really loved this movie great great sequel :),NEUTRAL
"Feb 27, 2012",not as good as the first one and not as good as the third one. but it is still better then a lot of movies,NEUTRAL
"Feb 22, 2012",The second best movie ever!,NEUTRAL
"Feb 21, 2012",sin palabras!! the lord of the rings forever!,NEUTRAL
"Feb 21, 2012",Love this movie. It's really good if you like adventure movies.,NEUTRAL
"Feb 21, 2012",even better than the first!,NEUTRAL
"Feb 21, 2012","My least favorite of the trilogy. I didn't care for how this movie pretty much switched the protagonist from Frodo to Aragorn. I didn't care for the romance between Aragorn and Arwen when I was a kid (because I was nine). But now as a film buff who loves great movie romance, I'm still not on board with the Aragorn and Arwen story. However, the action sequences are impressive.",NEUTRAL
"Feb 20, 2012","Previously, on 24. I mean, The Lord of the Rings: The One Ring of Power has been found. After a perilous journey for the fellowship of the ring that ended with Gandalf (Ian McKellen) falling to what seemed to be his doom with the balrog at the bridge of Khazad-dum, the rest of the fellowship escaped. After respite in the land of Lothlorien, they journeyed on, and Boromir (Sean Bean) succumbed to the ring's power and fell against the Uruk Hai. We pick up where that left off: With a splintered fellowship heading in separate directions, which expand the scope. We have Frodo and Sam (Elijah Wood and Sean Astin) heading to Mordor, Aragorn, Legolas, and Gimli (Viggo Mortensen, Orlando Bloom and John Rhys-Davies) hunting the Uruk Hai of Isengard (One of the ""two towers"") who have Merry and Pippin (Dominic Monaghan and Billy Boyd) and think they have the ring. These are the three main groups the perspective alternates between. Frodo and Sam finally come face-to-face with Gollum (Andy Serkis in his breakout motion capture performance), and take him as a guide to Mordor (The other of the ""two towers"" in The Two Towers). Throughout, Frodo is the only one who treats him kindly, but no one else does, which will come into play in Return of the King. Andy Serkis does an amazing job, both with capturing the motion and the emotion of Gollum: From the gangly movements to the gurgly voice that has become iconic in the 13 years since this film released, and he performs Gollum's bipolar very well, especially in scenes where Smeagol and Gollum ""talk"" to each other. The diverse trio takes us to the kingdom of Rohan, where King Theoden (Bernard Hill) has been corrupted by Grima Wormtongue (Brad Dourif), an ""advisor"" whose ""advice"" made Theoden kick out his own nephew Eomer (Karl Urban), who helps out the Uruk Hai trackers. Grima's ""advice"" eventually gets him in trouble with Gandalf (Spoiler alert: He survived, but not a spoiler because he was in the trailers, and the story's been around for 60+ years as of my writing this review) and Theoden. After learning of the terror Saruman wrought in lands far off from the city of Edoras, the people all go to a fortress called ""Helm's Deep"" and prepare for what is undoubtedly one of the most visually-stunning large-scale battles ever committed to film, and one that is more emotionally charged than anything Peter Jackson would put out ten+ years later. It is not in computer generated imagery that battles are committed to film, but in the emotional stakes and the gritty harshness of the battle: Hard rain, truly imposing Uruk Hai, and weapons of unimaginable (to them) destruction. It's good they didn't lead with this kind of battle. Finally, the story alternates to Merry and Pippin's encounter and subsequent travels with Treebeard the Ent (Voiced by Gimli's John Rhys-Davies), an ancient race of trees that can walk and talk like us, but are easy going, except when Saruman (Christopher Lee) fells trees the Ents know. They take it personally. This is a massive film, but when there is not a climactic battle raging, we get to know our main characters, from the Hobbits' sentimentality many of us could relate to, to Gimli and Legolas' growing to trust each other/get along as best elves and dwarves can, given their history. The battle is spectacular, and the CGI is incredible on Gollum and the Ents, but one thing they couldn't breath life into were the backgrounds of medium-shots of Merry and Pippin riding on Treebeard: It's too obvious Dominic Monaghan and Billy Boyd are in front of a green-screen for these sequences. When we see Treebeard and them on him, it's as if they're actually on a tree. Howard Shore provides a grander score for the grander scope, now that the story is starting to intensify: Gone are the flutes and easy tune of the Hobbit themes, except for a small dose here or there, but they can never go back to the way it was. Things have certainly grown gloomy since Frodo set out on his quest to destroy that ring, but there's still the occasional laugh you can find (I found one in Helm's Deep). Gimli and Legolas also provide great on-screen chemistry that creates almost as much comic relief as Merry and Pippin. This may be the part where the kids would ask you to turn off the movie because it's gotten too dark, but you will have to watch through the end to see if the sun shines brighter than ever after an especially dark night.",NEUTRAL
"Feb 20, 2012",A sequel that improves on the first. It does take a while to build up to the final battle at Helms Deep but its worth the wait.,NEUTRAL
"Feb 19, 2012","The Little Hobbit's Journey continues with an amazing sequel, with an outstanding performance from Andy Serkis ""Gollum"", the soundtrack continues to be perfect along with the great script. The Battle For Middle Earth is close to an end, following the greatest fantasy adapted films.",NEUTRAL
"Feb 19, 2012",fantastic and even better than the 1st,NEUTRAL
"Feb 19, 2012","How come, this movie didnt get nominated for best direction and make up? When I first saw this I was shocked by the realistic looking fantasy world. It sucks you in and doesn't lets you out!",NEUTRAL
"Feb 18, 2012","Incredible, just amazing. Make sure you see the extended version.",NEUTRAL
"Feb 18, 2012","In the extended edition version of ""The Two Towers"", most of the changes come in the form of scenes that were already present in the theatrical version but have been extended here, however there are a few notable differences therein: such as additional footage of Frodo and Sam, the Ents, and Merry and Pipin as well.
Among the most notable additions is a short scene showing Theodred's (Theoden's son's) funeral.
This version also gives us a lot more information regarding Aragorn's status as Dunedain by finally revealing his age (over 80 years old) as well as a scene in which Saruman becomes aware that Aragorn is of Dunedain lineage.
My favorite new scene in this film is a flashback of Faramir in which his relationship with his brother, Boromir, and his father, Lord Denethor (who doesn't appear in the theatrical version) is expanded on, resulting in Faramir being developed further as a character.

http://www.emfaust.bluefrogla.com/?p=1188",NEUTRAL
"Feb 17, 2012",My favorite of the trilogy. The Battle @ Helm's Deep makes me cry every time.,NEUTRAL
