Date,Reviews,Score
"Dec 14, 2019","Uncut Gems is a breathless film; it will literally take your breath away. It's almost panic attack -inducing and at the very least, heart-rate increasingly tense, a viscerally physical cinema experience.",POSITIVE
"Dec 14, 2019"," 
In their follow-up to the underrated Good Time, the
Safdie Brothers (Benny and Josh) have shown that the some of the most forceful
qualities evident in their previous film were more trademarks than one-off
experiments. Uncut Gems, although very different from a narrative
perspective, is cut from the same cloth. The edgy, claustrophobic approach to
filmmaking is there, as is the importance of setting. There’s never a clear
sense of where the movie is headed and, when it gets there, it arrives with a
bang. Most notably, the Safdies pluck a well-known actor (Robert Pattison in Good
Time; Adam Sandler in Uncut Gems) and place him in a role to which
he is unaccustomed but which takes advantage of previously hidden strengths. Uncut Gems transpires against the backdrop of the New
York City diamond market. It’s a corrupt, chaotic world that has provided color
and content to more than a few motion pictures over the years. Here, the
Safdies make it a character, with the streets populated by shysters and con
men, and the gemstone dealers often less reputable than the men prowling the
byways outside their shops. It’s here that we meet Howard Ratner (Sandler), the
film’s volcanic protagonist who, like Vesuvius, appears constantly on the verge
of an eruption. A philanderer, compulsive gambler, and all-around crook, Howard
is driven by his base impulses to the detriment of everyone around him,
including his long-suffering (and soon to be ex) wife, Dinah (Idina Menzel),
and his mistress, Julia (Julia Fox). He’s deep in debt to his brother-in-law,
Arno (Eric Bogosian), whose thuggish allies are more than happy to apply force
when needed. He’s in over his head but thinks if he keeps dancing through the
raindrops, he’ll find a rainbow and the pot of gold at the other end. He
doesn’t realize that leprechauns don’t really exist.  Howard has in his possession the ultimate McGuffin.  It’s a piece of unremarkable rock embedded
with multicolored opals. He claims it’s worth millions of dollars and intends
to sell it at auction to clear his debts and provide money for more gambling.
Basketball superstar Kevin Garnett (playing himself), accompanied to Howard’s
store by business associate Demany (LaKeith Stanfield), takes an interest in
the stone, believing it to have magical powers. He arranges a temporary trade:
in return for his Celtics championship ring, he’ll borrow the stone. When it
comes time for Howard to reclaim his property, however, Garnett proves to be
elusive and the clock is ticking.  Observing Howard go about his daily life is like watching a
juggler…but not any juggler. Instead of tossing balls in the air, he does his
work with flaming swords and running chainsaws. It’s breathtaking when he’s in
a rhythm but even the slightest hiccup can provoke disaster. The Safdies imbue
every scene with a restless edginess that mirrors the ADHD behavior of the main
character. Howard is defined by his lack of maturity and impulse control; he needs
anger management. There’s nothing comfortable about watching him navigate the
train wreck of a life but it’s compulsive. Love it or hate it, Uncut Gems
is unlikely to provoke apathy. Sight unseen, Sandler might seem to be an odd choice (to say
the least) as the film’s central character. Howard is intended to be
charismatic but not funny and Sandler is all-in on this portrayal, allowing the
less flattering elements of his on-screen persona – that of an
emotionally-stunted, angry man-child – to be channeled in a serious fashion. To
be fair, this is not the first time Sandler has attempted a dramatic role – he
has done so with some success on several previous occasions including Punch Drunk Love and Funny People – but this is the first time when has
done so without the safety net of the movie in question being labeled a
“dramatic comedy.” The result is a performance that echoes Dustin Hoffman as
Ratso Rizzo in Midnight Cowboy both in terms of delivery and approach.
It validates Sandler as more than a profane comedian who caters to a least
common-denominator audience. As is the case with most uncompromising thrillers that rely
more on narrative elements than action scenes, Uncut Gems may not appeal
to those who don’t appreciate the slow-burn approach. Terms like “gritty” and
“exhausting” apply. Although aspects of the storyline may seem familiar, the
overall trajectory retains the capacity to surprise and shock with its
bluntness. The Safdies have a preferred aesthetic and mood and remain true to
it throughout. For those who appreciate this sort of modern-day neo noir
experience, it gleams as hypnotically as the titular totem. ",POSITIVE
"Dec 13, 2019"," Â© 2024 Minute Media - All Rights Reserved. The content on this site is for entertainment and educational purposes only. All betting content is intended for an audience ages 21+. All advice, including picks and predictions, is based on individual commentatorsâ opinions and not that of Minute Media or its related brands. All picks and predictions are suggestions only. No one should expect to make money from the picks and predictions discussed on this website. For more information, please read our Legal Disclaimer. Gambling content intended for 21+. If you or someone you know has a gambling problem, crisis counseling and referral services can be accessed by calling 1-800-GAMBLER.",NEGATIVE
"Dec 13, 2019", This archival content was originally written for and published on KPCC.org. Keep in mind that links and images may no longer work — and references may be outdated.,NEGATIVE
"Dec 13, 2019", This archival content was originally written for and published on KPCC.org. Keep in mind that links and images may no longer work — and references may be outdated.,POSITIVE
"Dec 13, 2019", This archival content was originally written for and published on KPCC.org. Keep in mind that links and images may no longer work — and references may be outdated.,POSITIVE
"Dec 13, 2019"," “Holy shit I’m gonna cum!” moans Manhattan Diamond District merchant Howard Ratner (Adam Sandler), ogling a hoagie-sized opal heavily encrusted with African sediment. Obsession begets obsession in Josh and Benny Safdie’s Uncut Gems, a pulsating thriller about one man’s insatiable gambling habit and the chaos he leaves in his wake. The feverish film starts with a Thursday morning colonoscopy, includes a Saturday Passover Seder, and climaxes with Monday night’s Game Seven of the 2012 NBA finals. The five-day stretch virtually shimmers with flop sweat, but watching it is an absolute joy. It’s the ecstasy of agony. And it all starts with, you guessed it, an uncut gem. Howard scoops it out of a shrink-wrapped bass buried in packing ice and Styrofoam, illegally shipped from an Ethiopian Welo mine. The opal already drew blood, when it caused a tibial shaft fracture to rip through an exhausted worker’s leg. And now its arrival in Howard’s life is about bring even more pain. Excess is just a matter of opinion for Howard, a maxed-out maximalist. His divorce-thirsty wife Dinah (Idina Menzel) thinks he’s a fuck-up. His showroom mistress Julia (Julia Fox) perpetually trashes his East Side love nest.  And his creditors are sick of the $20,000 watches he shoves in their faces as shut-the-fuck-up partial payments. “He’s just a fucking crazy-ass Jew,” says Demany (Lakeith Stanfield), a resentful employee who lures celebrity athletes into Howard’s security-heavy store. In walks Celtics champ Kevin Garnett (playing himself), and Howard can’t help but show off the Middle-Earth enchantments of his presumably 10-million-year-old Ethiopian opal. He tells Garnett it’s worth over a million dollars. “They say you can see the whole universe,” Howard says, inviting Garnett to stare into the gem’s 4,000 karats. Garnett dives in so deeply he shatters the glass countertop. “This fucking thing makes me feel I can fly,” he says. So off he goes, borrowing it as a talisman for his game that night and leaving Howard his 2008 championship ring as collateral. Howard, of course, immediately pawns the ring (for $21k, plus a 7% vig) and bets it all on Garnett. That’s when the trouble really starts, as loan-shark thugs circle Howard relentlessly, up-and-comer The Weeknd makes moves on wannabe music promoter Julia, and tony auction house Adley’s keeps threatening to drop the Ethiopian opal from Monday’s upcoming sale unless it arrives in time for a proper appraisal. “It’s about fucking winning,” Howard smiles, his bloody nose still raw from being punched. It’s a miracle that Howard merits any sympathy. Props to the Safdies for being shrewd enough to chase Sandler for the part. His two decades making bank at the box office as a loveable wiseass feels in hindsight like just a prelude to this career-topper, the juiciest role he may ever get. Uncut Gems is a stress-test for Sandler’s boundless charm, and boy does the film hold steady. Also doing serious MVP work: Darius Khondji’s radioactive cinematography and composer Daniel Lopatin’s synth-heavy dread. Over the past decade, the Safdies have devoted themselves to chronicling the exquisite rush of bare-knuckle survival. From Daddy Longlegs to Heaven Knows What to Good Time, they’ve followed deadbeat dads, junkies and petty bank robbers, infusing their travails with a sort of ravishing anxiety. Uncut Gems is a zenith look at a harrowing nadir. Despite what the title suggests, it’s more of an impeccably crafted diamond, with a multifaceted brilliance that only comes from a masterwork. Stephen Garrett is the former film editor of 'Time Out New York’ and has written about the movie industry for more than 20 years. A Rotten Tomatoes certified reviewer, Garrett is also the founder of Jump Cut, a marketing company that creates trailers and posters for independent, foreign-language, and documentary films.",POSITIVE
"Dec 13, 2019"," If you know New York, you know its beauty is entwined with its ugliness: The scaffolding that obscures the elegant storefront, the traffic cones that zigzag haphazardly along the pretty historic street, even the intricate cast latticework on the lowly manhole covers. A city that’s moving and changing every day can’t be conventionally shiny and alluring every minute, and if nothing else, Josh and Benny Safdie’s Uncut Gems captures New York’s particular brand of dirty glamour. It’s big Pizza Rat energy in movie form. But is energy enough? Uncut Gems is terrifically effective as you’re watching it, though its aroma—unlike streetside garbage in the summer—might not linger. The Safdie brothers specialize in gritty yet vaguely romanticized sagas of the street; their last movie was the 2017 Good Time, starring Robert Pattinson as a small-time crook who tries to get his brother out of jail after a robbery gone wrong. Uncut Gems, an intricate odyssey that moves fast and takes hairpin turns, is a more ambitious picture, though perhaps not a better one. The Safdies are a little too enamored with the unvarnished New York cinema of the 1970s, and Uncut Gems often feels self-consciously retro; it’s a tourist in the world of movies like Mean Streets and The French Connection, hoping it’s packed the right clothes to blend in. (Martin Scorsese, incidentally, is one of the film’s producers.) There’s a gimmicky quality to Uncut Gems that you can sense even in its synth-heavy ’80s-style score (by Daniel Lopatin). It’s probably intended as ironically nostalgic, though it mostly comes off as some noodly thing your dad worked out on his new keyboard. And yet it’s hard to turn away from the performance at Uncut Gems’ center: Adam Sandler plays Howard Ratner, a diamond-district wheeler-dealer and compulsive gambler who’s racing the clock to pay off his mountainous debts. He thinks he’s finally solved his problem when a massive, bumpy rock arrives at his showroom: It’s a rare black opal, the product of a mine in Ethiopia, and he’s been waiting months for its arrival—it shows up inside a fish packed on ice, so you know right away there’s something not-quite-legit about it. Howard’s plan is to sell off the opal immediately to get a loan shark—played, with menacing oiliness, by Eric Bogosian—off his tail. He seems eager to get the whole business over with, yet there’s a new detour every minute. His behavior suggests that he can never stop pouring whatever money he has into bets that he’s sure will bring bigger and bigger payoffs. You can see why he needs the dough: He has a big house in Long Island, a few kids, and a blasé wife (Idina Menzel). Then there’s his comely mistress, Julia (Julia Fox), who’s also one of his showroom employees—she lives in the apartment Howard keeps in Manhattan, a sleek showplace with a primo stereo system and costly-tacky neon décor. Howard has got to unload that rock. But his plans are derailed when the Celtics’ Kevin Garnett (playing himself) turns up at the showroom to buy some bling and instead becomes obsessed with the opal, coming to believe it brings him luck on the court. Howard reluctantly lends it to him, and then has a devil of a time getting it back, even as the thugs who’ve lent him money breathe ever more hotly down his neck. Howard runs all over town and beyond, pawning a glitzy championship ring here and placing a high rollers’ bet there. The movie’s pace is dizzying—the city and its environs, as shot by cinematographer Darius Khondji, bobble past in a peripatetic whirl. The Safdies aren’t wholly lacking in wit: In one of the movie’s cleverest scenes, Howard, happy and horny after winning big (or thinking he has), arrives at the empty apartment and texts Julia to find out where she is. When she says she’s steps away, he tells her he’s en route himself, then hides in the closet to wait for her—he spies on her as she strips down to her luxe unmentionables, texting sweet, naughty nothings to her before popping out to surprise her. Sandler makes it all work, wheeling through the picture in a hurried, slumpy slouch, his worn-in leather jacket drooping off his shoulders. Howard favors bright or satiny shirts and changes them often; you never see him with wet armpits, but you can almost smell their dampness. Every few years or so critics and moviegoers trumpet the “discovery” that Sandler is a fine, serious actor, but there’s no longer a need to make the case. He was terrific in Noah Baumbach’s 2017 The Meyerowitz Stories (New and Selected), and he’s the heartbeat of Uncut Gems. Sandler has perfected the art of talk-smiling through his teeth, barely moving his lips, and it’s perfect for Howard: He’s a guy who’s always hustling, because to stop would be a kind of death. He shows what he’s feeling by trying to hide what he’s feeling. He’s extreme, but he’s also for real. And his is the shtick you keep buying even when the movie around him tempts you with cheaper, shinier stuff.",POSITIVE
"Dec 13, 2019"," Chekhov’s gun is an overused trope. There are no hard-and-fast rules in writing: just because there’s a gun on the table in the first act of a story doesn’t mean it inevitably needs to be fired in the third act. But in Uncut Gems, writer-directors Josh and Benny Safdie push the concept to its limits, wringing every ounce of tension out of it. Uncut Gems is so chock-full of Chekhov’s guns, it could arm a small country. Aptly described as a “feature length panic attack,” Uncut Gems gets its anxiety from making the audience wait to see which gun will go off first. That titular uncut gem is a stone studded with rare black opals, which fast-talking, neurotic New York City jeweler Howard Ratner (Adam Sandler) procured by legally questionable means from an Ethiopian mine. He hopes this latest score will be the answer to his numerous problems: He’s a gambling addict in debt to several loan sharks; he and his wife Dinah (Idina Menzel) are separated, but they haven’t yet told their children; his shop-assistant-slash-girlfriend Julia (Julia Fox) took drugs with The Weeknd in a club bathroom; a routine colonoscopy turned up a suspicious-looking nodule that needs a biopsy. Continuing the metaphor, every time one of those Chekhov’s guns is revealed to be loaded with blanks, Howard pulls another from his waistband and adds it to the pile. He allows Boston Celtics superstar Kevin Garnett (who is so good in this movie, it’ll be a crime if he doesn’t land a starring role soon) to borrow the opal for one game, even though Howard needs to present it to an auction house the next day for an upcoming sale. Then he pawns the NBA championship ring Garnett left him for collateral, and rather than delivering the money to his most aggressive lender, Arno (Eric Bogosian), he bets it all on Garnett and the Celtics. And that’s just one of the threads Howard unravels as he weaves a complicated web of broken promises and unnecessary risk. The Safdie brothers include just enough details — a broker chiding Howard for returning late to pick up his last pawned treasure, Dinah’s exasperation — to hint that this cycle will continue ad nauseam. Like a true addict, Howard doesn’t care about winning as much as he craves the adrenaline rush that comes with betting it all. That’s clear even before Sandler delivers a sweaty, gut-punching monologue admitting to the dynamic. Even as Howard screws himself over with blustery bravado, it’s hard not to root for him. It’s a testament to Sandler’s performance, categorically the best of his career, but also to the Safdies’ skill behind the camera. They use tight close-ups, quick cuts, overlapping lines of dialogue, and an electronic soundtrack, by turns buzzy and blaring, to create a sense of claustrophobia. It serves as a kind of extended cinematic anxiety attack, leaving the audience as overwhelmed as Howard. And yet the sheer stakes of his reckless gambles may push them to empathize with him even as he descends into mania. Howard is sleazy, constantly in peril, and at times downright pathetic. And yet he keeps moving forward, tenaciously and audaciously, outwardly living the life of a high-roller. He surrounds himself with diamond-encrusted Furbies, professional athletes, and Julia, who is unbelievably devoted to him. Yes, the audience is rooting for Howard, but they’ll vary in whether they’re rooting for him to get his shit together, set up a payment plan for his debts, and repair his relationship with his family, or to see him score big when he drops a quarter of a million dollars on the NBA Championship game. The Safdie brothers don’t seem interested in coming down on either side of that proposal. Uncut Gems shares much of its DNA with the morally ambiguous character pieces of the 1970s that Todd Phillips laments can’t get made these days. (King of the genre Martin Scorsese is an executive producer on this film.) The Safdies have made a career of them, though, most recently bringing out more of Robert Pattinson’s balls-to-the-wall weirdness in the similarly frenzied crime drama Good Time. The Safdie brothers told Deadline that they based Uncut Gems on stories their dad told them while growing up in Queens. There is an almost folkloric sense to the story, which reads both like a cautionary tale and a beta-male fantasy. Even though Uncut Gems shares the gritty realism of its predecessors, the Safdie brothers inject a tinge of otherworldly mysticism, just enough to complicate the idea that Howard is solely responsible for his misfortunes. His opal stone becomes a sort of spiritual McGuffin, a holy grail for hypebeasts. Kevin Garnett is so drawn to the opal that he practically begs Howard to sell it to him, believing it’s a good omen that will help him win the playoffs. Toward the beginning of Uncut Gems, the Safdies justify that irresistible allure with a truly breathtaking shot. The camera seems to freefall into the stone, immersing viewers in the gems’ iridescent colors and elegant structure. The score hums like a choir of angels. It’s heaven. Then the colors dull, the structures become squishier, and the camera transforms into a colonoscopy probe exploring Howard’s insides. The final shot of the film does it in reverse, making its way through Howard and back to the opalescent depths. It’s easy to imagine that the whole story takes place, The Grinch-snowflake-style, inside the gem itself, or else that the gem is inside Howard, compelling him forward.  Those last few moments of immersion are a welcome reprieve, a cool down after nearly two and a half hours of clenched fists as Howard unravels his life and then tries to stitch it back together. Spending 134 minutes with him is exhausting. It seems impossible that one man could live his life in this sort of chaos. But Howard is a gambler, addicted to the danger he creates. He can’t help but play Russian roulette with his life, spinning the barrel of Chekhov’s gun faster and faster as he chases that jolt of adrenaline when he pulls the trigger. The Safdie brothers play with that pattern of tension and relief, setting up overlapping calamities like they’re adding bullets to the chamber. And yet when the gun finally goes off, it’s still surprising to everyone — even to Howard himself. ",POSITIVE
"Dec 13, 2019"," By  Kevin Nguyen, a features editor at The Verge, where he publishes award-winning stories about labor, business, and policing. Previously, he was a senior editor at GQ. If thrillers tend to follow a narrative arc that looks like a curve, the Safdie brothers prefer one shaped like a coil. Their excellent new film, Uncut Gems, is an unnerving story of spiraling bad decisions and escalating violence. It’s also equal parts about gambling, Judaism, and Adam Sandler’s goatee. The stakes are set from the movie’s opening scene where a mining accident in Ethiopia (complete with a flash of exposed shin bone) enables two thieves to sneak out a rare opal that will end up in the hands of Howard Ratner (Adam Sandler), a New York jeweler with a penchant for ostentatious ice. Need a jeweled Furby? See Ratner. Like any tragic New Yorker, Ratner is a Knicks fan. But when Celtics center Kevin Garnett rolls through his shop, Ratner realizes his higher calling isn’t fandom but a love of winning. Ratner is in all kinds of debt that he squirrels out of by borrowing more, constantly over-leveraging himself, and torching bridges. If you’re a hyper-cautious, keeps-their-spending-budget-in-a-spreadsheet viewer like me, the whole experience will make you deeply uneasy. But Ratner — through Sandler’s charming sneer and dirtbag facial hair — never loses hope that he can beat the house. If there’s a central idea to Uncut Gems, it’s that the heart of gambling addiction isn’t greed, but the elation of winning — and every insatiable feeling that follows. Success is always within reach, if just one thing would turn out right. Each bad bet can be erased by a slightly bigger bet, this one finally the sure thing.  In this way, Uncut Gems closely resembles the Safdies’ last movie Good Time. (It’s streaming on a number of platforms, including Amazon Prime Video, if you’ve missed it.) There are the obvious visual similarities. The Safdies coat Gems in indulgent swirls of ‘80s pastiche. The effect is less nostalgic and more of dread, as the low drone of synthesizers creeps into each scene. Where Good Time had an electric Robert Pattinson at the center of it, Gems hinges entirely on Adam Sandler. And it’s hard to say enough good things about him here. His performance is likely to be compared to his last great prestige outing in Paul Thomas Anderson’s Punch Drunk Love. But that was a full-bodied role, with an angry, confused machismo at the center of it. Uncut Gems asks something entirely different of Sandler; it’s a role that’s not necessarily more subtle but more calculated. The Safdies often keep the camera tight on its actors’ faces, confronting the viewer with blemished skin and nervous flop sweat. Sandler is maybe most impressive here, with his control of small facial tics and a conniving smirk that peeks out in every deranged conversation he has. He’s often detestable yet deeply sympathetic. Sure, there’s a lot to make of Sandler’s dramatic turn here, but he’s a comedian who has made a career playing man-children. Ratner isn’t Billy Madison, but he’s not not Billy Madison. Everyone else in the movie is basically furniture for Sandler to bump into. Still, the cast is loads of fun. Garnett is a parody of himself, as is The Weeknd, doing his whole horny crooner thing. An underused Lakeith Stanfield brings his anxious energy. Mike Francesa plays Ratner’s bookie, though he might as well be playing himself, the way he barks about sports. For all its posturing and crafty filmmaking, Uncut Gems is just a movie that’s very much itself. Sure, Uncut Gems feels like New York by way of John Cassavetes and Robert Altman, but it’s the product of the Safdies’ self-assured vision. There are also quieter, personal touches amid the chaos. In particular, a Passover seder precedes one of the movie’s sadder, more desperate moments. Still, there’s a kind of empty, nihilist morality at the heart of the Safdies’ films — or maybe not really one at all — and Uncut Gems won’t really leave you asking any questions other than deciding whether Ratner is chaotic good or chaotic evil. But these ideas are hardly the point. Uncut Gems is about the thrill of the gambit, the jolt of glee and terror in watching someone pursue the next shiny thing.",POSITIVE
"Dec 13, 2019"," Like The Wrestler, Darren Aronofsky's descent into the grubby world of provincial grappling matches, Uncut Gems takes us into a rarely examined social arena—the Diamond District of Midtown Manhattan, here portrayed as a place of frenzy and menace. The directors, Josh and Benny Safdie, who wrote and edited the film with Ronald Bronstein, have created a vivid simulation of what it might be like to live inside a pinball machine, and they've given Adam Sandler his showiest role, which he embraces with obvious appreciation. The year is 2012, and Sandler's Howard Ratner is a yappy gem dealer whose wares are especially prized by black athletes and other bling aficionados. Howard is also a far-gone gambling addict (basketball is his jones), whose life is one long desperate hustle conducted in a clamor of shouts and lies and nerve-stripping security buzzers. After much long-distance maneuvering, Howard has taken delivery of a big opal smuggled out of an Ethiopian mine. He is already deep in debt to various bookies and pawnbrokers, and he believes, with the unwarranted optimism of the perpetually deluded, that this chunk of glimmering stone will finally bail him out. Time is tight, though—there's a pair of debt-collecting thugs on his case, and they never had a lot of patience to run out of in the first place. (One of these two bruisers is played by Keith Williams Richards, a non-actor recruited from real life, whose smoldering hostility is very scary). The movie is an exercise in endless tension. Howard stupidly loans out his opal to basketball star Kevin Garnett (the man himself), who gives him a pricey championship ring as security. Howard promises to hold the ring, but then immediately pawns it and hands over the resulting cash to his bookie (longtime New York sportscaster Mike Francesa) to lay down on an imminent Lakers game. Things continue not going well. There's a violent confrontation at a snooty auction house and a nerve-wracking side trip to the Mohegan Sun casino in faraway Connecticut, with a cute sexting scene thrown in for human interest. As they demonstrated in their last film, the similarly breathless Good Time, with Robert Pattinson, the Safdie brothers have a rare gift for conveying the raw textures of life-at-the-bottom. Can Sandler's rap-a-holic Howard pull his life together somehow? He would surely bet on it—but then he'd bet on anything. Considering the evidence, we're inclined to be more circumspect. Bombshell addresses the still-hot topic of sexual harassment in the media business, focusing on the fall of the late Fox News chief Roger Ailes, who was taken down by a group of Fox women who'd grown tired of muffling their fury about his unsavory come-ons and creepy innuendoes. The behavior we see taking place here seems primordial (although women may find it right up-to-date). Discussing a new female employee's desire to become on-air talent, Ailes (John Lithgow in a fat suit) tells her to ""stand up and give me a twirl,"" and then asks her to hike up her skirt a bit. (""It's a visual medium."") But Ailes isn't the only sexual primitive on the network's premises—we watch another woman smiling helplessly through her exasperation as a male colleague, commenting on some random footage, says, ""Tell me those lips haven't sucked cock."" At the center of the movie is a splendidly steely performance by Charlize Theron, who completely nails the character of Fox News star Megyn Kelly, a definitive tough cookie. After moderating a 2015 GOP presidential debate in which she gave candidate Donald Trump no quarter, Kelly is only moderately appalled to hear Trump on CNN saying, ""You could see there was blood coming out of her eyes, blood coming out of her—wherever."" (""Did he just accuse me of anger-menstruating?"" Theron's Kelly wonders.) Bombshell might have been a better movie if it were a full-on Megyn Kelly biopic—with her ambiguous relationship to Ailes, she's a richly complex character. But the real star of this story—if not the movie that's been made from it—is Gretchen Carlson (Nicole Kidman), a onetime Fox star who's now on her way out. Carlson has been talking to other Fox women about their repulsive experiences with Ailes, and now, armed with their stories, she's filing a crafty lawsuit against the celebrated news titan that will eventually drive him out of the business. There isn't a lot more to Kidman's character than this, though, so every time the movie cuts away to her from Theron's Kelly it feels a little like a distraction. In a similarly awkward position is Margot Robbie, who plays a sweet composite character named Kayla, whose purpose is to help demonstrate how Ailes's sleazy flirtations work. (She's the ""give me a twirl"" girl.) Possibly just as important to director Jay Roach (Game Change), however, would be her function as a purveyor of the Hollywood view of Fox News. Early on, we see Kayla—a conservative Christian—getting the welcome-aboard lowdown from a staff producer named Jess (Kate McKinnon). In the Fox worldview, Jess tells Kayla, ""People are lazy morons, minorities are criminals, sex is sick but interesting."" Start your day with Reason. Get a daily brief of the most important stories and trends every weekday morning when you subscribe to Reason Roundup.",POSITIVE
"Dec 13, 2019"," You are now leaving AARP.org and going to a website that is not operated by AARP. A different privacy policy and terms of service will apply. I never understood why anyone thought Adam Sandler, 53, was so funny that viewers spent $4 billion to see his comedies. That nasal fake-child voice is excruciatingly grating. But as a dramatic actor, he's been good for years, and he's never been as impressive as he is as the New York jeweler, gambler, dreamer and self-defeating buffoon Howard Ratner in Uncut Gems. His office is so crummy the door keeps getting stuck, which comes in handy when angry mob types visit to inquire about Howard's ever-proliferating debts and find themselves trapped behind the glass, shouting threats. Howard has more than mobsters to fret about. His wife (Idina Menzel, 48) calls him “the most annoying person I have ever met. I hate being with you, I hate looking at you, and if I had my way, I would never see you again.” She has a point, though for some reason Howard's dishy mistress (Julia Fox) loves him anyhow — not that she'll pass up the flattering opportunity to get pawed behind closed doors by the rap star The Weeknd, provoking Howard's hypocritical jealousy. Still, appallingly sleazy as he is, Howard is a fool who has his charms. Even his annoying, keening voice is redeemed by his clueless kindliness — and in the context of a character we care about, it's funnier than ever. Howard's heart is as sweet as his mind is unwisely imaginative, and his ambition is quenchless. When he loses a sports bet, does he give up? No! He pawns something someone loaned him and makes another bet to cover it. Then another to cover that, robbing Peter (and as many others as necessary) to pay Paul. What's going to save all his bets is one big grand slam. Because he's gotten hold of a magic rock, a big chunk hewn from a mine in Ethiopia that glitters with opals. In a dazzling opening scene, we visit the mine, then plunge Fantastic Voyage-style deep into the gem's mysterious interior. Then there's a dazzling cut to another passageway — which turns out to be the video of Howard's colonoscopy. It's a sardonic metaphor for where his glittering vision of a million-dollar score might well lead him, and also a fine example of the film's clever, frenetic cinematography. The whole movie feels like the last part of Goodfellas, when the hero is on a cocaine bender and the camera gets a contact high. Howard's drug of choice is the greed unleashed by that giant uncut gem he got through shady connections and plans to sell at a hoity-toity auction house. But his acquaintance Kevin Garnett, the pro basketball player (played effortlessly well by the real Garnett), also has passionate feelings for the gemstone in question, and tries to buy it for big bucks before the auction. He needs it for luck on the court. Howard won't sell it for less than his wild-eyed hopes, but he's crazy enough to let Garnett borrow it for a few days, which puts him under pressure from the auctioneers. And as if that weren't enough, his sinister brother-in-law (the brilliant Eric Bogosian, 66) is demanding the money Howard owes him, right now — though he, too, seems wowed by Howard's astounding boldness in reaching for his dream. Besides, Howard tries to be the best family man he can. He dutifully attends his daughter's school play. When he spots a couple of criminals in the audience who may want him dead and he has to flee, is that Howard's fault? If Preston Sturges, master of rapid-fire comic dialogue, had written Abel Ferrara's gritty Bad Lieutenant while cribbing from Martin Scorsese's Mean Streets, it wouldn't be any better than this irresistible crime caper flick. And if Sandler doesn't land an Oscar nomination for this, he was robbed.",POSITIVE
"Dec 13, 2019"," When you think of Adam Sandler, you think about Saturday Night Live, screwball comedies (like my personal favorite Big Daddy) or voicing the animation patriarch Dracula in the Hotel Transylvania franchise.  Right??!!  Well, there is no joking around when it comes to Adam’s star turn in Uncut Gems. As charismatic New York City jeweler, Howard Ratner (Adam Sandler) is always on the lookout for the next big score while making a series of high-stakes bets that could lead to the windfall of a lifetime. This precarious high-wire act in the form of balancing business, family, and dodging adversaries on all sides in his relentless pursuit of the ultimate win creates irreversible results. When I tell you this is the craziest, most stressful film I have seen to date, I do not exaggerate. A massage was in dire need for sure.  Why?  Watching a character crash and burn at his own peril while making one bad decision after another is just sheer pain.  You know the person that buys a lottery ticket every day, goes to the racetrack and plays craps with the unwavering belief that with every dime they own (and sometimes other people’s dimes) are going to hit it big enough to gross more money than one could ever imagine changing their life?  Of course you do and you also know that those types of stories never have a happy ending. Adam Sandler’s performance is unparalleled.  It’s grounded, nuanced and encompasses all of his quirks and idiosyncrasies to his advantage.  Enhancing his performance is Idina Menzel, the legendary Tony winner and voice of Elsa in the Frozen franchise.  Her performance as his fed up wife Julia is simply stunning, with just the right amount of acerbic sarcasm blended with masked empathy that makes Menzel very interesting to watch. Writers and directors Benny and Josh Safdie create a world within the nooks and crannies of New York City that are laden with intrigue, drama and. unsavory shenanigans.  The final 15 minutes will blown your top off. Uncut Gems, centers around a rare jewel believed to have special agenting power, creates a dramatic roller-coaster ride infused with professional ball players, schemers and a man with a dream gone terribly left.  You’re gonna love it! Produced by A24, Uncut Gems drops in limited release on December 13 and nationwide on  Christmas Day.",POSITIVE
