Date,Reviews,Score
"Dec 20, 2023",Yet again Snyder shows why he is one of the best visionary directors&#33; The worlds&#44; creatures&#44; set design&#44; &amp; other worldly spectacle is definitely a standout&#33; I wanted more filled in gaps and more brutality but I&#8217;m very intrigued to see where Part Two goes&#46;,POSITIVE
"Dec 20, 2023"," Love him or hate him, Zack Snyder is the undisputed king of what can only be classified as a “trailer moment.” In his latest effort, Rebel Moon, those moments are myriad, complete with the speed-ramped, stylized violence that made Snyder the most divisive auteur of the 21st century. As with his previous efforts, Snyder paints the world of Rebel Moon in big, bombastic strokes. The characters therein aren’t fully fleshed-out beings so much as they are vessels for this supersized, galaxy-spanning legend-in-the-making. Rebel Moon infamously started off as Snyder’s pitch for an earnest, R-rated Star Wars story, and in the broad strokes, the film plainly evokes the galaxy far, far away. But despite its well-publicized Star Wars parallels, Snyder’s sci-fi epic is still very much its own thing.  Rebel Moon is a melting pot of modern myth, cherry-picking some of our most recognizable legends to craft a tale that’s stately, sexy, and fiercely entertaining. Snyder & co. have clearly done their homework in crafting this new, original world, and it shines best in the tactility of its worldbuilding — if only it slowed down long enough to relish in it. Rebel Moon is already long. The film’s been split in two halves, but even Part One: A Child of Fire clocks in a smidge above the two-hour mark. That said, it manages to move at a surprisingly brisk pace. It blitzes through the history, myth, and politics of this new galaxy, ruled by an imperial force called the Motherworld. Snyder trades an opening crawl for a prologue narrated by none other than Anthony Hopkins, who paints a picture of a galaxy fraying at the seams, and an imperium working valiantly to stay on top. Hopkins pulls double duty as a sentient robot named Jimmy. As a disgraced imperial soldier that rattles off legends to whoever will listen, he’s an easy stand-in for a droid like C-3PO. But Jimmy is also our window into this war-torn world: when he and a handful of Imperial lackeys are dispatched to the peaceful moon of Veldt, we see just how the Motherworld operates — and why the poor farmers of this realm are willing to risk their lives for even a chance at freedom.  Unfortunately, we don’t get to spend much time with Jimmy once Kora, Sofia Boutella’s soldier-turned-farmer-turned-rebel, embarks on her quest to defend her adopted home from a bloodthirsty imperial occupation. With Michiel Huisman’s lovelorn farm boy Gunner at her side, Kora skips from planet to planet, drafting a rag-tag army for Veldt’s incumbent battle against the Motherworld. Snyder is forever chasing the next big, rousing set piece, each of which serve as a thrilling showcase for Kora’s new recruits.  The fallen prince Tarak (Staz Nair), tames a gryphon-like beast on a sandy fly-by subplot, while Doona Bae’s Nemesis is introduced in the midst of a duel with a spider-y villain (portrayed by Sucker Punch alum Jena Malone). Each member of the ensemble is doing a whole lot with a little, but none more so than Ray Fisher’s Darrian Bloodaxe. He’s one half of the mercenary duo that Kora is working so hard to recruit — and from the moment Fisher steps into frame, it’s obvious why. Fisher was once the heart and soul of Snyder’s Justice League; the weight of the film’s emotional crux rested squarely on his shoulders. His role in Rebel Moon is only his second film to date, but Snyder’s enthusiasm for the actor certainly wasn’t misplaced. Fisher is just one of Rebel Moon’s saving graces, joining the ensemble in their efforts to tease the upcoming Part Two: The Scargiver. But in the end, it always comes back to Kora. Sofia Boutella has long been one of Hollywood’s unsung heroines. Aside from a memorable turn in David Leitch’s Atomic Blonde, the Algerian actor rarely scores a role worthy of her evocative empathy and unique physicality. The stars have aligned in Rebel Moon: Kora is Frodo Baggins, John Wick, and Luke Skywalker combined, equal parts wounded pathos and feral grit.  As with the rest of the ensemble, we don’t learn that much about Kora. What little backstory we do get serves as a shorthand for a well-worn fantasy trope, that of a weary war dog that fears nothing but the loss of those she loves. Every moment spent in her past will make you wish that Rebel Moon could slow down, even for a moment, and give its characters more room to breathe. Is it naive to hope for more than a passing glance into Kora’s inner world, and the worlds of those she rallies to her cause? Probably. Given Rebel Moon’s role as a modern myth, Snyder’s gaze is clearly trained more on the galaxy around them — but that isn’t always a bad thing. The specificity of its world is one of Rebel Moon’s many selling points. No, the film is not perfect, but it more than makes up for its shortcomings with a heady sense of place. Every new pit stop wades deep into one conflict after another, fleshing out a world that’s sexier and more sinister than anything Star Wars could ever hope to be. It’s almost a shame that the film is destined for a streaming release: every shuddering sound cue and slick vignette deserves to be felt in your bones, and seen on the biggest screen possible. Rebel Moon may come off as a blitz of interesting ideas that have yet to be fleshed out in earnest. It doesn’t help that A Child of Fire ends on a cliffhanger of sorts, effectively demanding a follow-up. The optimists among us — and yes, the Snyder bros, too — may read this first installment as an overture, its many loose threads more like a breadcrumb trail for future installments to circle back to. It’s ironic to expect more from a director that’s already synonymous with maximalism. Beneath all its spectacle, though, the Rebel Moon universe could do with a bit more context. If Snyder has his way, A Child of Fire and The Scargiver will not be the last we see of this realm. A graphic novel is already in the works, as is a podcast and video game. The filmmaker’s enthusiasm is well-documented, but he doesn’t always get the chance to flesh out his vision to completion. (To say nothing of the SnyderVerse, Netflix’s Army of the Dead universe is similarly stalled.) If there’s one Snyder franchise that deserves a follow-up, though, it’s this. Sprawling sci-fi fantasy is already a dying breed, but Rebel Moon could be the antidote — if only it has a bit more time to develop.",POSITIVE
"Dec 19, 2023"," In 1980, Roger Corman decided to draft off on the massive popularity of Star Wars by producing his own sci-fi epic. He cobbled together a couple million bucks and some recognizable actors and made Battle Beyond the Stars. Since George Lucas drew inspiration for his movie from Akira Kurosawa’s The Hidden Fortress, Corman’s team turned their knockoff of Lucas into a knockoff of Kurosawa as well. But instead of The Hidden Fortress, Battle Beyond the Stars took its cues from Kurosawa’s Seven Samurai. Zack Snyder’s Rebel Moon — Part One: A Child of Fire is Battle Beyond the Stars on a Star Wars budget. (Netflix spent a reported $160+ million on the project, which consists of one four-hour movie split into two parts.) Snyder supposedly conceived it as a pitch for his own Star Wars movie; when that didn’t pan out, he reworked Rebel Moon as its own sci-fi fantasy story. However he hatched the idea, he also blatantly copied the plot of Seven Samurai — or at least the first half of it — for A Child of Fire, which follows a brave woman from a backwater planet as she assembles a team of warriors to defend her home from the menacing forces of the “Motherworld.” A Child of Fire runs a little over two hours and absolutely plays like the very long first act of a larger story; the whole thing consists of a convoluted fetch quest to gather these heroes one by one. Each hails from a different moon or space colony with its own distinct aesthetic. One looks like a full-on Kurosawa film; the next mimics a dusty frontier Western; another apes the cyberpunk grunge of Blade Runner, and so on. Snyder’s craft is evident all these otherworldly locales and their peculiar denizens. (He served as his own cinematographer, and did a pretty good job of it.) The Blade Runner planet introduces a space ronin named Nemesis (Doona Bae) as she does battle with an enormous spider woman (Jena Malone) who uses her spindly legs as massive stabbing weapons — a nightmarish concept that’s very effectively executed. Nemesis and the rest of the mercenaries’ main adversary is a space Nazi named Atticus Noble (Ed Skrein), who relaxes between bouts of interplanetary genocide by recharging his body via Cronenbergian ports scattered around his torso. Hoses connected to a big receptacle pour some sort of restorative goop into his muscular frame, another really striking sci-fi image. The constant changes in location, along with all this interesting character and production design, means Rebel Moon is never boring to look at. It’s everything else in Rebel Moon that’s boring. The characters are all generic stock types from other stuff: The mysteriously endowed hero who fell out of the sky (Sofia Boutella’s Kora); the fallen general searching for redemption (Djimon Hounsou’s Titus); the charming smuggler with a heart of gold (Charlie Hunnam), and so on. The actors all look great but bring nothing new or memorable to the table. And just when Kora puts her magnificent seven together, the film abruptly stops. There are brief flashes of excitement, but Rebel Moon’s pacing is really rough; during the introduction of Kora’s farming colony, there’s a walk-and-talk conversation about grain harvests between Noble and the colony’s leader (Corey Stoll) that feels like it goes on for at least 10 minutes. Do they have a surplus? Do they not have a surplus? When will the harvest be ready? Will they give the Motherworld the surplus? It’s kind of surprising the harvest isn’t done by the end of this endless scene. The story takes so many digressions, and adds a lot of characters who seem superfluous; presumably some of these elements will feel more important after Rebel Moon — Part Two next year. For now, you just have to take it on faith that the oddly sympathetic Imperial robot Jimmy (voiced by Anthony Hopkins) is hanging around for a reason, because he’s really not in this one. And even with all the pauses for flashbacks to Kora’s tragic backstory, we still don’t know her full motivations for taking up this unwinnable fight after more than two hours of movie. Again; this will all surely be explained in the second film. But as its own separate experience, Rebel Moon — Part One is deeply unsatisfying. For that reason, if you are interested in it, I think it may be worth waiting until the second film premieres on Netflix in April and you can watch them both as one big marathon viewing. Any time Snyder ratchets things up into action mode, he immediately ratchets things back down with his now-signature use of relentless slow-motion. As with the rest of Rebel Moon, the results are visually impeccable and dramatically stilted. If you are really into considering the abstract beauty of a clump of sand pinwheeling through the air for 10 seconds, you’ll get all you could possibly want out of this picture. (That happens several times.) If what you prefer in an action setpiece is kinetic excitement or investment in the characters and their goals, this is really not that kind of movie. Instead, Rebel Moon is the kind of movie that seems overwrought and underbaked all at once. So much care has been given to the style and the design of every little element of the sets, the costumes, and the props; yet so little concern has been given to populating all those background elements with fleshed-out human beings with lives that feel like they exist beyond the edges of Snyder’s immaculately composed frames. (The inevitable Art of Rebel Moon book with all of Snyder’s concept sketches and storyboards will probably be a more satisfying experience than the film itself.) While I saw Rebel Moon projected in 70mm on a print that had the muted colors and soft details of a print that had been sitting in storage for decades — as if it was a forgotten blockbuster that had been unearthed and re-released — it may actually play better on Netflix. At home, you can half-watch the legitimately impressive visuals while doing chores or looking at your phone. In that context, the fact that the story is cobbled together from countless earlier movies might actually be a plus. If you’ve seen the films Rebel Moon mimics, you’ll be able to follow what’s happening without taking your attention away from folding laundry. -Rebel Moon — Part One: A Child of Fire is not only an unwieldy title, it’s kind of vague. Who is the “Child of Fire”? I assume Kora, but no one ever refers to her that way — although someone does call her “The Scargiver” (the subtitle of Rebel Moon — Part Two) and at one point she refers to herself as “a child of war.” Did Netflix’s algorithm decide that viewers don’t like war movies and recommend a more flowery alternative? -By the way: Battle Beyond the Stars kind of outperforms its craven origins, thanks in large part to a script by John Sayles and special effects by an enterprising young filmmaker by the name of James Cameron. It’s currently on Peacock; you may want to check it out.",NEUTRAL
"Dec 19, 2023"," Having shepherded the DC Extended Universe, film-maker Zack Snyder sets his sights on a galaxy far, far away with this CGI-heavy mash-up of Star Wars and The Magnificent Seven. A tyrannical empire, an invincible henchman, his ominously powerful master and determined rebel resistance are just some of the none-too-subtle nods to George Lucas's seminal space opera. Sofia Boutella stars as the enigmatic Kora, who is enjoying the rural life on a distant moon until a brutal imperial incursion impels her to recruit a band of warriors, including a Conan-like monster-whisperer, a cyborg swordmaster and a roguish smuggler (Charlie Hunnam). Although suitably epic in scale, the abundance of exposition and slo-mo action scenes drags the story down. The cast do their best in the circumstances, not least Ed Skrein (Deadpool), who has a ball as gleefully lethal enforcer (and ironically named) Atticus Noble. The story continues in Part Two: The Scargiver.",NEUTRAL
"Dec 19, 2023"," I’ll admit to having a soft spot for Zack Snyder. I’m not sure I’d go so far as to call him a good director, but he is an interesting one, and in the world of big budget genre blockbusters, those are in short supply. Snyder has an undeniable style, defined by a love of slow motion violence, golden hour photography, and godlike heroes with dirt and blood under their nails. As video essayist Patrick Willems explored to great comic effect in 2022, Zack Snyder’s aesthetic is extrapolated almost entirely from Frank Frazetta paintings and John Boorman’s Excalibur. Above all else, Snyder aspires to radness, an aim that he pursues with a charming sincerity. For the past decade, however, that sincerity has been undercut by the cynical business of franchise-building, and the scale of his stories has steadily outgrown audience’s patience for them. His latest effort is a space fantasy epic which he hopes will become “a massive IP and a universe to be built out.” But, like so many aspiring myth-makers, Snyder has put the cart before the horse, promising a sprawling galaxy of stories while failing to make the first one functional in its own right. Not only is Rebel Moon — Part One: A Child of Fire a pale imitation of the George Lucas and Akira Kurosawa films that inspired it, but it’s a structurally unsound mess that fails to inspire any excitement for its planned second half, let alone the trilogy that’s supposed to follow. It’s a blunder of Hobbit proportions.  REBEL MOON — PART ONE: A CHILD OF FIRE ★ (1/4 stars)
Directed by: Zack Snyder
Written by: Zack Snyder, Kurt Johnstad, Shay Hatten
Starring: Sofia Boutella, Charlie Hunnam, Michiel Huisman, Djimon Hounsou, Doona Bae, Ray Fisher, Cleopatra Coleman, Jena Malone, Ed Skrein, Fra Fee, Anthony Hopkins
Running time: 133 mins. The elevator pitch for Rebel Moon could not be simpler: It’s Seven Samurai meets Dune — which is to say, Star Wars minus the Flash Gordon whimsy. Sofia Boutella stars as Kora, a former elite soldier of the fascistic Motherworld who has chosen a quiet life on the farming planet of Veldt. But when the sinister Admiral Atticus Noble (Ed Skrein) demands that her village hand over nearly their entire harvest to feed his troops, Kora and fellow farmer Gunnar (Michiel Huisman, who bears a startling resemblance to Snyder himself) take to space and assemble a group of warriors to repel the invaders. All the stock characters are here: We’ve got a roguish thief (Charlie Hunnam), a kind-hearted, bare-chested beastmaster (Staz Nair), an honorable swordswoman (Bae Doona), a disgraced general (Djimon Hounsou), and a battle-hardened but idealistic revolutionary (Ray Fisher). The cast functions like the party in a bad video game RPG: Each member of the team gets their own little episode in which to establish their methods and motivations, but once they’ve been “unlocked,” their stories are essentially over. They barely interact with each other or the main character, and we learn almost nothing new about them after they debut. Some of them get action beats in the finale, but not all of them, as somehow Djimon Hounsou’s General Titus manages to make it to the end of the film without ever doing anything at all. Perhaps his character’s contributions to the story are all in next year’s Part Two: Scargiver, or awaiting release in the forthcoming three-hour, R-rated Director’s Cut. The galaxy of Rebel Moon, which is presumably the product that’s being advertised here, is mostly boring and derivative. The story takes Kora and company to planet after planet, never staying long enough for any of them to develop an identity beyond “farming planet, mining planet, trading post.” There’s a variety of practically-achieved humanoid aliens, but only a few of their designs are distinctive or memorable, and none of them belong to principal characters. The soldiers of the villainous Motherworld are brutal, cartoonishly evil bullies in Roman-inspired armor and Nazi-ish officer’s uniforms, while the resistance against them look like futuristic Braveheart cosplayers (though Ray Fisher and Cleopatra Coleman both look pretty cool wearing it). There are a handful of interesting non-human aliens that make brief appearances and whose visual weirdness is allowed to speak for itself, but these are pops of imagination in a sea of blandness. Kora’s flashbacks to wartime offer the occasional eye-catching battlefield tableau, but this is little more than an opportunity to admire some quality concept art. Most damning of all, while the characters dart between planets on a spaceship, none of the action takes place in space, which is like having a pirate adventure where nothing happens at sea. The only thing cutting through the blandness is Zack Snyder’s signature look, which is a far cry from the crisp, evenly-lit, smartphone-friendly Netflix house style. Snyder likes a shallow depth of field, a softening of focus on the edge of the frame, and a whole lot of slow motion, but he employs these devices so liberally that they lose any meaning. While speed ramping gives the action of Rebel Moon some flavor, most of the battle sequences aren’t exciting, nor are Snyder’s camera placements. Snyder’s less savory narrative signatures, such as a preference for lore over story and a habit of using sexual violence to heighten the stakes, are also on embarrassing display here. But what’s most frustrating about Rebel Moon — Part One: A Child of Fire is its awkward non-ending. This year’s seen more than its share of “half-movies,” but despite ending on cliffhangers, Spider-Man: Across the Spider-Verse and Mission: Impossible — Dead Reckoning each have a third act and a grand finale that sets up the next chapter. A Child of Fire closes with a sizable action sequence, but action alone doesn’t make a climax. It’s not surprising that the confrontation promised at the start of the film must be reserved for Part Two, but when the credits roll on Part One, nothing has been accomplished beyond a lot of exposition. Aside from Kora and Gunnar’s initial refusal of the call to action, none of the characters have undergone any sort of change. There’s been 133 minutes of plot, background, and action, and yet nothing has happened. Perhaps the two combined parts (in their full, bloody, uncut forms) will miraculously cohere into a watchable film. But as it stands, Rebel Moon has suffered a complete failure to launch. We get it: you like to have control of your own internet experience. But advertising revenue helps support our journalism. To read our full stories, please turn off your ad blocker.We'd really appreciate it.",NEGATIVE
"Dec 19, 2023"," Zack Snyder decidió dar el salto a Netflix tras todos los problemas que tuvo con Warner. Es cierto que sus fans siguen insistiendo en que el cineasta acaba su visión del DCEU, pero está claro que ha pasado página del cine de superhéroes y ha decidido centrarse en otros proyectos. Hace un par de años fue el turno de la notable 'Ejército de los muertos' y ahora contraataca con 'Rebel Moon', una película cuyo germen está en un proyecto nunca realizado de Star Wars pero que a la hora de la verdad recuerda más a 'Los siete samuráis', el aclamado largometraje de Akira Kurosawa estrenado en 1954. 'Rebel Moon' llega además por partes, ya que Netflix va a estrenar la Parte 1 este viernes 22 de diciembre, pero el 19 de abril nos llegará su secuela directa. Además, Snyder ya ha dejado claro que lanzará en breve un montaje extendido de 'La niña del fuego'. Es posible que allí haya una mejora sustancial respecto a lo que todos podremos ver dentro de apenas unos días, pues esa versión inicial puede que no sea el enorme desastre que anticipaban sus primeras críticas, pero también se queda bastante lejos de ser una buena película de ciencia ficción. Es verdad que la gran mayoría de películas que se estrenan no dejan de reciclar con mayor o menor fortuna historias que ya se han contado en otras ocasiones, pero lo realmente molesto es cuando te queda la sensación de estar viendo poco más que un refrito de ideas ajenas. Eso es justamente lo que sucede en el caso de 'Rebel Moon Parte 1: La niña del fuego', con el añadido de que en todo momento se toma demasiado en serio a sí misma. Ningún problema con la solemnidad y los aires de grandeza por sí mismos, pero hay que aportar algo más que grandilocuencia visual para evitar que puede ser algo que se le atragante al espectador. Y es que es evidente que Snyder no iba a decepcionar en el apartado visual, pues siempre ha sido uno de los puntos fuertes de su cine. Aquí resulta apabullante desde la primera aparición del personaje interpretado por Sofia Boutella y su estilo característico se percibe en todo momento, especialmente cuando recurre al uso del ralenti en multitud de escenas de acción para intentar introducir un toque adicional de épica. Por ahí quizá la pega esté en que hay situaciones que deberían ser impresionantes y acaban siendo un poco feas, en parte por los diseños utilizados y en parte por algún detalle de montaje de Dody Dorn. Eso sí, lo habitual es intentar avasallar al espectador con una sobredosis de estímulos y que sea lo que funcione como principal reclamo, y justo es reconocer que funciona hasta cierto punto para dar más fuerza a lo que no deja de ser una introducción de más de dos horas en esta galaxia muy muy lejana que presenta aquí el director de 'Amanecer de los muertos'. Aunque a veces sea más aparatoso que realmente espectacular, lo que realmente falla en el caso de 'Rebel Moon Parte 1: La niña del fuego' está en otra parte. Los guiones de las películas de Snyder suelen estar plagados de ideas muy ambiciosas ejecutadas de forma mejorable. Eso resulta especialmente evidente en el caso que nos ocupa, ya que la película tiene varios momentos en los que la exposición impera por encima del resto y Snyder se empeña en explicarnos en lugar de mostrarnos, provocando así ciertos apagones narrativos que además lastran de forma irremediable todo el trabajo de construcción de personajes, donde es Boutella quien mejor sabe manejarse con un material bastante flojo -y esa especie de Han Solo de Charlie Hunnam tampoco está mal-. Ahí justo es destacar que el arranque puede sonar a mil veces visto -y en todo momento no podría ser más obvio qué es lo que va a suceder-, pero Snyder logra darle la suficiente fuerza para que la amenaza que representa el personaje de Ed Skrein deje con ganas de ver cómo Kora (Boutella) hace todo lo que esté en su mano para neutralizarla. Luego la película se convierte ya por completo en lo que uno podría imaginar que sería hacer una versión de 'Los siete samuráis' ambientada en el universo de Star Wars -estoy convencido de que a Snyder le habría encantado con un Texto de Apertura al estilo de los de la saga creada por George Lucas, pero como es demasiado cantoso opta por la voz en off de Anthony Hopkins-. Claro que hay otras influencias -seguro que no soy el único que acaba viendo al personaje de Staz Nair como una versión bastante endeble de Conan-, pero aquí lo que impera es la estética, prestando especial atención a detalles que deberían enriquecer la función en lugar de convertirse en su única razón de ser. Sí es verdad que se busca cierta sensación de variedad con la visita a diferentes planetas y el reclutamiento de nuevos aliados, pero todo se siente superficial, como si fuera poco más que un truco para reincidir en la misma idea de que la redención funciona como principal eje dramático, pero sin que hasta ahora sus personajes tengan una oportunidad real de lograrla. Como decía antes, estamos ante una introducción de más de horas que al mismo tiempo resulta fatigosa y poco elaborada. Todo ello además aliñado con un cóctel extraño y que pedía a gritos quizá no una apuesta por lo cómico, pero sí una cierta ligereza para extraer más de aquí. Por ejemplo, el villano interpretado por Skrein roza la caricatura en todo momento, pero al final simplemente acaba reducido una encarnación esquemática del mal puro, aunque no tanto como ese grupo de soldados que deja en el planeta de Kora para mantener vigilados a los granjeros. La sensación de que queda al final es que todos ellos -y aquí pienso también en esa alienígena con mucho deseo sexual o esa madre araña- están ahí simplemente para intentar meter alguna escena chula de acción para mantener el interés del espectador. Y alguna está cerca de serlo. Lo que queda al final en 'Rebel Moon Parte 1: La niña del fuego' es un amasijo de ideas cogidas de otros sitios y pasadas por el filtro del cine de Snyder. No me cabe duda de que habrá espectadores que acaben encantados de la vida con lo que se les ofrece aquí, pero para mí es uno de los peores trabajos de un director que cada vez tengo más claro que nunca va a lograr superar a su estupenda ópera prima. Con todo, no llega a hacerse realmente pesada y queda la sensación de que lo mejor está por llegar. El problema es que superar lo que hemos podido ver aquí no es demasiado difícil.",NEUTRAL
"Dec 19, 2023","Snyder’s been doing his own cinematography lately, but unlike the comparatively lively “Army of the Dead,” here it just compounds his tendency to make scenes look terribly murky.",NEGATIVE
"Dec 19, 2023"," It had been my sincere hope — one might even call it A New Hope — that, after watching Rebel Moon: Part 1 - A Child of Fire on its opening day at the TIFF Bell Lightbox in Toronto, I would be compelled to rush home and tell you it had be seen in 70 mm on the big screen, and that you had only six days left to do that before it moved to Netflix. Alas, I can’t in good faith suggest you plunk down cinema-ticket prices for this well-intentioned but ultimately spineless Star Wars knockoff. I can barely even recommend it on the streaming service, unless you’re already a subscriber, have two-and-a-quarter hours to kill, and want to see how writer-director (and for some reason cinematographer) Zack Snyder shakes up the pieces of George Lucas’s space opera and lets them fall in a slightly new arrangement. Let’s start at the beginning, with a prologue that, while narrated by Anthony Hopkins, could have been written out on a scroll and unspooled among the stars. It’s an exposition dump about a galactic empire in turmoil after the death of its king, and a rebellion brewing in distant colonial corners against the brutal rule of the Motherworld. On one such rock we meet Kora (Sofia Boutella), a former soldier now working as a farmer on a simple agrarian planet that, for unknown reasons, uses almost no technology except those sliding doors so favoured by futuristic societies. When Kora’s home is visited by a deputation from the Motherworld, intent on rooting out rebels and also taking all their crops, she decides to gather a mercenary force to help save them. In short order she touches down on a variety of planets and collects a ragtag collective of fighters that includes fellow farmer Gunnar (Michael Huisman), pilot and smuggler Han Solo (Charlie Hunnam), shirtless nobleman and dragon-tamer Tarak (Staz Nair), assassin extraordinaire Nemesis (Doona Bae), former Imperium general Titus (Djimon Hounsou) and the BloodAxe siblings, leaders of the rebellion, played by Ray Fisher and Cleopatra Coleman. Their chief adversary? That would be Ed Skrein as Atticus Noble, whom I took to calling Admiral Cudgel because his weapon of choice is a big stick, though one he wields to great effect. Kora’s fighting style, meanwhile, takes place at two speeds — slow motion and even slower motion, the better for the film to revel in her bad-assery. Rebel Moon isn’t a terrible movie, but it pales in every comparison to the Star Wars universe. And it courts that comparison at every turn, thanks to how much of that movie’s blood seems to run in its veins. There are laser swords, an intergalactic watering hole frequented by space pilots, and even a British robot, voiced by Hopkins once he’s done reading the opening narration. The forces of the Imperium, meanwhile, are equal parts 21st-century Marines — bulky carry-everything clothes made of kevlar and grit — and 20th-century Nazis, what with the high collars, shiny boots, and a predilection for little gold lapel pins. Snyder has made a lot of noise about his world-building ambitions, but world-borrowing might be closer to the mark. It does occasionally match Star Wars for risibility of dialogue, as in the scene in which Kora spells out her entire life story to another character, concluding: “I’m only telling you this so you know who I am.” My son and I have now added “I’m only telling you this ...” to our list of stock bad-movie line openings, alongside “I made your favourite” and “As we both know...” And like another famous space opera, this one will Strike Back in April with Rebel Moon: Part 2 - the Scargiver, and then Return sometime after that with a planned part three. Snyder has suggested he may make even more sequels after that. Do I believe him? Let’s just say I’ve got a bad feeling about this. Rebel Moon: Part 1 - A Child of Fire. Directed by Zack Snyder. Starring Sofia Boutella, Charlie Hunnam, and Ed Skrein. Plays one week in 70 mm at Toronto’s TIFF Bell Lightbox, then from Dec. 21 on Netflix.",NEGATIVE
"Dec 19, 2023"," Director Zack Snyder’s latest film, Rebel Moon, started life as a pitch to Lucasfilm – essentially, what if you combined Akira Kurosawa’s Seven Samurai with Star Wars? The partnership wasn’t to be and after years of development, the project morphed into what it is today at Netflix. Rebel Moon - Part One: A Child of Fire is a derivative space opera that indulges in Snyder’s worst maximalist impulses. It is a sensory assault, a punitive experience that can be summed up in one word: Loud. It’s like being pummelled, visually and aurally. There is no reprieve, no moment to breathe – maybe Rebel Moon is hoping that if it doesn’t let up, you won’t notice that it has the shallowest of characterisations. On the plus side, if you ever wanted to see both of Game of Thrones’ Daario Naharis-es fight each other, you’ll get that very specific wish. Ed Skrein (who played the role in GoT season three) and Michiel Huisman (seasons four to six) are in this movie and share scenes. The recognisable plot is as follows. There’s a distant galaxy with humans and alien creatures, all ruled by a central, fascistic government that uses a brutal military to enforce its will. The tyrant-in-chief, Regent Balisarius (Fra Free), prefers to don black and a permanent scowl while his forces fly through the galaxy in fearsome space stations that have planet-razing weapons. But there are challenges to the power of the Empire, sorry, Imperium. Insurgents mount small campaigns but the Imperium will not brook even minor victories against its forces, so an armada is led by military commander Atticus Noble (Skrein), charged with hunting down a brother (Ray Fisher) and sister (Cleopatra Coleman) who have been wreaking havoc. During his mission, Atticus lands on an outskirt moon and demands a small agrarian community give his troops the food that is necessary to keep the farmers alive. His threat to destroy them is real and he leaves a contingent of sadistic, would-be-rapists soldiers behind to ensure this happens. Among this colony is Kora (Sofia Boutella), a young woman with a mysterious past who is weirdly very adept with weapons and murder. She and Gunnar (Huisman), the “simple farmer” who is patronised as such roughly seven times, take off on a mission to locate some allies who can help defend the farmers from the cruel Atticus. They hop around from world to world, collecting fighters with an equally motivating grudge against the Imperium – Nemesis (Doona Bae), a swordmaster, Tarak (Staz Nair), a warrior so oiled up he makes the Tongan Olympics team seem mattified, Kai (Charlie Hunnam), a slippery mercenary with an even slipperier Irish brogue, and Titus (Dijmon Hounsou), a former general who once led a mutiny. Some of the fight sequences are tightly edited and stylish to the point they look like they could be a comic book splash page – that’s the stuff Snyder does really well. And there is occasionally a mournful, velvety score when Rebel Moon isn’t too busy landing blows with its discordant, metallic sound design. But the writing is so terrible. It never misses an opportunity to tell not show, packed with exposition. Early on, Kora tells you all her psychological damage as if she needs to prove she has gained enough personal clarity to graduate from therapy. The villains are nothing more than caricature. And the movie falls into that antiquated trap of using sexual violence as a shortcut for jeopardy. Can we please not do that anymore in 2023? It’s lazy and gross. Snyder has a legion of dedicated fanboys and apologists and many will revel in the ultra violence of his action scenes and the extremity of everything else. As a filmmaker, while he has always leant towards earnestness, he has also proven he knows how to have some fun such as in the extravagant zombie gore-fest Army of the Dead. But Rebel Moon is not fun. Not even a bit. But if you’re a glutton for punishment and want even more not fun, Snyder has promised a longer, bloodier extended cut will come in 2024. And, of course, there’s still the sequel.",NEGATIVE
"Dec 19, 2023",It begins to feel like a pastiche of [Zack Snyder's] own greatest hits... Like an R-rated Star Wars film drained of all its humanity.,NEGATIVE
"Dec 19, 2023"," ★☆☆☆☆Never before, on planet cinema, has so much slow-mo been wasted on so many characters for whom we care so little. This mind-numbingly dull sci-fi ensemble from Justice League’s Zack Snyder boasts a hefty running time (134 minutes) that might’ve been shortened considerably, possibly even halved, had the protagonists therein not been forced to run, walk, jump, turn, stand, sit down, flick their flowing fringes and flex their oily pecs at a speed that comes, at times, perilously close to one long, long, freeze frame. ",NEGATIVE
